xxx,Epoch,Loss
Training,2663,164.8217
Training,2664,164.8236
Training,2665,164.8365
Training,2666,164.8314
Training,2667,164.8271
Training,2668,164.8354
Training,2669,164.8258
Training,2670,164.8353
Training,2671,164.8155
Training,2672,164.8256
Training,2673,164.8161
Training,2674,164.833
Training,2675,164.8397
Training,2676,164.8165
Training,2677,164.818
Training,2678,164.8149
Training,2679,164.8152
Training,2680,164.8145
Training,2681,164.8164
Training,2682,164.8204
Training,2683,164.8064
Training,2684,164.8174
Training,2685,164.8218
Training,2686,164.8076
Training,2687,164.8146
Training,2688,164.8077
Training,2689,164.82
Training,2690,164.8095
Training,2691,164.8179
Training,2692,164.8121
Training,2693,164.8092
Training,2694,164.8078
Training,2695,164.8071
Training,2696,164.8088
Training,2697,164.7976
Training,2698,164.8076
Training,2699,164.8024
Training,2700,164.8078
Training,2701,164.818
Training,2702,164.8093
Training,2703,164.8059
Training,2704,164.7913
Training,2705,164.7977
Training,2706,164.7996
Training,2707,164.7929
Training,2708,164.7915
Training,2709,164.8003
Training,2710,164.7999
Training,2711,164.7961
Training,2712,164.7898
Training,2713,164.7916
Training,2714,164.7796
Training,2715,164.8018
Training,2716,164.797
Training,2717,164.7924
Training,2718,164.7908
Training,2719,164.7885
Training,2720,164.7885
Training,2721,164.7933
Training,2722,164.7829
Training,2723,164.7844
Training,2724,164.788
Training,2725,164.7904
Training,2726,164.7825
Training,2727,164.7801
Training,2728,164.7845
Training,2729,164.7759
Training,2730,164.7809
Training,2731,164.7834
Training,2732,164.7843
Training,2733,164.7854
Training,2734,164.7913
Training,2735,164.7788
Training,2736,164.774
Training,2737,164.775
Training,2738,164.7859
Training,2739,164.7803
Training,2740,164.7779
Training,2741,164.7886
Training,2742,164.7846
Training,2743,164.7554
Training,2744,164.7624
Training,2745,164.7703
Training,2746,164.7652
Training,2747,164.7655
Training,2748,164.7793
Training,2749,164.7787
Training,2750,164.7705
Training,2751,164.769
Training,2752,164.7742
Training,2753,164.7625
Training,2754,164.763
Training,2755,164.7633
Training,2756,164.7611
Training,2757,164.7597
Training,2758,164.7574
Training,2759,164.7762
Training,2760,164.7577
Training,2761,164.766
Training,2762,164.7632
Training,2763,164.7581
Training,2764,164.7618
Training,2765,164.7651
Training,2766,164.7602
Training,2767,164.7423
Training,2768,164.7555
Training,2769,164.7567
Training,2770,164.7545
Training,2771,164.7561
Training,2772,164.7472
Training,2773,164.7554
Training,2774,164.751
Training,2775,164.7425
Training,2776,164.7551
Training,2777,164.7539
Training,2778,164.7576
Training,2779,164.7437
Training,2780,164.7418
Training,2781,164.753
Training,2782,164.7449
Training,2783,164.7497
Training,2784,164.7417
Training,2785,164.7368
Training,2786,164.738
Training,2787,164.7467
Training,2788,164.7402
Training,2789,164.7392
Training,2790,164.7406
Training,2791,164.7322
Training,2792,164.7294
Training,2793,164.7447
Training,2794,164.7377
Training,2795,164.7384
Training,2796,164.7405
Training,2797,164.7526
Training,2798,164.736
Training,2799,164.7383
Training,2800,164.7287
Training,2801,164.7345
Training,2802,164.7265
Training,2803,164.7256
Training,2804,164.724
Training,2805,164.7244
Training,2806,164.7321
Training,2807,164.7208
Training,2808,164.7255
Training,2809,164.7321
Training,2810,164.7357
Training,2811,164.7255
Training,2812,164.7234
Training,2813,164.7264
Training,2814,164.7177
Training,2815,164.7234
Training,2816,164.7138
Training,2817,164.7189
Training,2818,164.7218
Training,2819,164.7219
Training,2820,164.7254
Training,2821,164.7297
Training,2822,164.7145
Training,2823,164.7054
Training,2824,164.71
Training,2825,164.7124
Training,2826,164.7083
Training,2827,164.708
Training,2828,164.7169
Training,2829,164.7099
Training,2830,164.7103
Training,2831,164.7105
Training,2832,164.7123
Training,2833,164.7126
Training,2834,164.7076
Training,2835,164.7276
Training,2836,164.7042
Training,2837,164.7088
Training,2838,164.7043
Training,2839,164.7039
Training,2840,164.7012
Training,2841,164.6947
Training,2842,164.7088
Training,2843,164.709
Training,2844,164.6986
Training,2845,164.7006
Training,2846,164.7004
Training,2847,164.7085
Training,2848,164.7012
Training,2849,164.6952
Training,2850,164.6967
Training,2851,164.7108
Training,2852,164.6957
Training,2853,164.6959
Training,2854,164.6961
Training,2855,164.685
Training,2856,164.6983
Training,2857,164.7004
Training,2858,164.6901
Training,2859,164.6851
Training,2860,164.7006
Training,2861,164.6888
Training,2862,164.6887
Training,2863,164.6859
Training,2864,164.6897
Training,2865,164.6921
Training,2866,164.6855
Training,2867,164.6872
Training,2868,164.7003
Training,2869,164.6856
Training,2870,164.6879
Training,2871,164.6907
Training,2872,164.6818
Training,2873,164.6866
Training,2874,164.6737
Training,2875,164.6867
Training,2876,164.6748
Training,2877,164.6857
Training,2878,164.6862
Training,2879,164.683
Training,2880,164.6721
Training,2881,164.6784
Training,2882,164.6749
Training,2883,164.6757
Training,2884,164.6717
Training,2885,164.6769
Training,2886,164.6768
Training,2887,164.6675
Training,2888,164.6816
Training,2889,164.6656
Training,2890,164.6734
Training,2891,164.6807
Training,2892,164.6718
Training,2893,164.6674
Training,2894,164.6676
Training,2895,164.6751
Training,2896,164.6683
Training,2897,164.6602
Training,2898,164.6621
Training,2899,164.6667
Training,2900,164.677
Training,2901,164.6671
Training,2902,164.6683
Training,2903,164.6609
Training,2904,164.6647
Training,2905,164.6675
Training,2906,164.6678
Training,2907,164.6605
Training,2908,164.6574
Training,2909,164.6629
Training,2910,164.6573
Training,2911,164.6603
Training,2912,164.6561
Training,2913,164.6559
Training,2914,164.654
Training,2915,164.6512
Training,2916,164.6506
Training,2917,164.6571
Training,2918,164.6536
Training,2919,164.6379
Training,2920,164.6627
Training,2921,164.6497
Training,2922,164.6572
Training,2923,164.6518
Training,2924,164.6416
Training,2925,164.6572
Training,2926,164.6493
Training,2927,164.6543
Training,2928,164.6411
Training,2929,164.6488
Training,2930,164.6399
Training,2931,164.6426
Training,2932,164.6504
Training,2933,164.6456
Training,2934,164.6559
Training,2935,164.6465
Training,2936,164.6468
Training,2937,164.6557
Training,2938,164.6373
Training,2939,164.6366
Training,2940,164.6378
Training,2941,164.6265
Training,2942,164.6474
Training,2943,164.6471
Training,2944,164.6324
Training,2945,164.646
Training,2946,164.6316
Training,2947,164.645
Training,2948,164.6423
Training,2949,164.642
Training,2950,164.6304
Training,2951,164.6282
Training,2952,164.6321
Training,2953,164.6247
Training,2954,164.6417
Training,2955,164.6391
Training,2956,164.6291
Training,2957,164.6313
Training,2958,164.6346
Training,2959,164.6191
Training,2960,164.6185
Training,2961,164.625
Training,2962,164.6309
Training,2963,164.6302
Training,2964,164.6343
Training,2965,164.618
Training,2966,164.6253
Training,2967,164.6155
Training,2968,164.6215
Training,2969,164.6204
Training,2970,164.6247
Training,2971,164.6073
Training,2972,164.6217
Training,2973,164.6276
Training,2974,164.6221
Training,2975,164.6197
Training,2976,164.6267
Training,2977,164.6214
Training,2978,164.6255
Training,2979,164.6182
Training,2980,164.6245
Training,2981,164.6183
Training,2982,164.6138
Training,2983,164.6101
Training,2984,164.6158
Training,2985,164.6149
Training,2986,164.6163
Training,2987,164.61
Training,2988,164.6104
Training,2989,164.6157
Training,2990,164.6085
Training,2991,164.6003
Training,2992,164.608
Training,2993,164.6056
Training,2994,164.6127
Training,2995,164.6166
Training,2996,164.6045
Training,2997,164.6154
Training,2998,164.6037
Training,2999,164.5982
Training,3000,164.6059
Training,3001,164.5987
Training,3002,164.6033
Training,3003,164.6124
Training,3004,164.5967
Training,3005,164.6134
Training,3006,164.6021
Training,3007,164.5989
Training,3008,164.5989
Training,3009,164.5979
Training,3010,164.586
Training,3011,164.5947
Training,3012,164.598
Training,3013,164.5911
Training,3014,164.6019
Training,3015,164.5975
Training,3016,164.6032
Training,3017,164.6069
Training,3018,164.5989
Training,3019,164.5917
Training,3020,164.5919
Training,3021,164.5876
Training,3022,164.5902
Training,3023,164.5831
Training,3024,164.5932
Training,3025,164.5999
Training,3026,164.5804
Training,3027,164.5906
Training,3028,164.5956
Training,3029,164.585
Training,3030,164.5879
Training,3031,164.5877
Training,3032,164.591
Training,3033,164.5811
Training,3034,164.5788
Training,3035,164.5864
Training,3036,164.5887
Training,3037,164.5774
Training,3038,164.5896
Training,3039,164.5719
Training,3040,164.5692
Training,3041,164.577
Training,3042,164.5822
Training,3043,164.5764
Training,3044,164.5802
Training,3045,164.5822
Training,3046,164.578
Training,3047,164.5789
Training,3048,164.575
Training,3049,164.5733
Training,3050,164.5796
Training,3051,164.5853
Training,3052,164.5666
Training,3053,164.5769
Training,3054,164.5648
Training,3055,164.5746
Training,3056,164.5791
Training,3057,164.5713
Training,3058,164.5691
Training,3059,164.5725
Training,3060,164.5765
Training,3061,164.5786
Training,3062,164.5711
Training,3063,164.5658
Training,3064,164.5675
Training,3065,164.5696
Training,3066,164.5741
Training,3067,164.5584
Training,3068,164.5692
Training,3069,164.5612
Training,3070,164.5729
Training,3071,164.5688
Training,3072,164.5594
Training,3073,164.5601
Training,3074,164.5693
Training,3075,164.5597
Training,3076,164.5557
Training,3077,164.5553
Training,3078,164.5489
Training,3079,164.5561
Training,3080,164.5508
Training,3081,164.5539
Training,3082,164.5525
Training,3083,164.5597
Training,3084,164.5483
Training,3085,164.5559
Training,3086,164.5591
Training,3087,164.5554
Training,3088,164.5514
Training,3089,164.5499
Training,3090,164.5371
Training,3091,164.5433
Training,3092,164.5513
Training,3093,164.5576
Training,3094,164.5407
Training,3095,164.5513
Training,3096,164.5426
Training,3097,164.5366
Training,3098,164.547
Training,3099,164.5632
Training,3100,164.5581
Training,3101,164.5415
Training,3102,164.5412
Training,3103,164.5402
Training,3104,164.5411
Training,3105,164.5363
Training,3106,164.5384
Training,3107,164.5403
Training,3108,164.5468
Training,3109,164.5368
Training,3110,164.5334
Training,3111,164.5394
Training,3112,164.5342
Training,3113,164.5343
Training,3114,164.5402
Training,3115,164.541
Training,3116,164.5455
Training,3117,164.5452
Training,3118,164.5298
Training,3119,164.5305
Training,3120,164.5334
Training,3121,164.5291
Training,3122,164.5399
Training,3123,164.5271
Training,3124,164.529
Training,3125,164.5367
Training,3126,164.535
Training,3127,164.5361
Training,3128,164.5343
Training,3129,164.5293
Training,3130,164.5302
Training,3131,164.5228
Training,3132,164.5227
Training,3133,164.5333
Training,3134,164.5379
Training,3135,164.5245
Training,3136,164.5289
Training,3137,164.528
Training,3138,164.535
Training,3139,164.5207
Training,3140,164.5172
Training,3141,164.5233
Training,3142,164.5226
Training,3143,164.5283
Training,3144,164.5217
Training,3145,164.527
Training,3146,164.5157
Training,3147,164.5229
Training,3148,164.5296
Training,3149,164.5243
Training,3150,164.5217
Training,3151,164.5229
Training,3152,164.5172
Training,3153,164.5182
Training,3154,164.518
Training,3155,164.514
Training,3156,164.5127
Training,3157,164.511
Training,3158,164.5165
Training,3159,164.5176
Training,3160,164.5207
Training,3161,164.5164
Training,3162,164.5114
Training,3163,164.5149
Training,3164,164.5046
Training,3165,164.5099
Training,3166,164.5067
Training,3167,164.5102
Training,3168,164.5026
Training,3169,164.5082
Training,3170,164.5064
Training,3171,164.5036
Training,3172,164.5115
Training,3173,164.5
Training,3174,164.4989
Training,3175,164.4991
Training,3176,164.4958
Training,3177,164.5055
Training,3178,164.5012
Training,3179,164.4906
Training,3180,164.5075
Training,3181,164.5122
Training,3182,164.5035
Training,3183,164.4956
Training,3184,164.4928
Training,3185,164.5058
Training,3186,164.4967
Training,3187,164.498
Training,3188,164.4916
Training,3189,164.499
Training,3190,164.5057
Training,3191,164.4957
Training,3192,164.4957
Training,3193,164.4987
Training,3194,164.4992
Training,3195,164.4962
Training,3196,164.4804
Training,3197,164.4793
Training,3198,164.49
Training,3199,164.4828
Training,3200,164.4852
Training,3201,164.4924
Training,3202,164.4838
Training,3203,164.4947
Training,3204,164.4938
Training,3205,164.4988
Training,3206,164.488
Training,3207,164.4758
Training,3208,164.496
Training,3209,164.4859
Training,3210,164.4841
Training,3211,164.4967
Training,3212,164.4863
Training,3213,164.4922
Training,3214,164.4774
Training,3215,164.483
Training,3216,164.4864
Training,3217,164.4783
Training,3218,164.4745
Training,3219,164.4866
Training,3220,164.4776
Training,3221,164.4795
Training,3222,164.4795
Training,3223,164.4818
Training,3224,164.4838
Training,3225,164.4716
Training,3226,164.4774
Training,3227,164.4749
Training,3228,164.466
Training,3229,164.4856
Training,3230,164.4781
Training,3231,164.4676
Training,3232,164.4689
Training,3233,164.4736
Training,3234,164.4782
Training,3235,164.4662
Training,3236,164.4648
Training,3237,164.4683
Training,3238,164.4774
Training,3239,164.4687
Training,3240,164.4673
Training,3241,164.462
Training,3242,164.467
Training,3243,164.4712
Training,3244,164.4742
Training,3245,164.4696
Training,3246,164.4734
Training,3247,164.4683
Training,3248,164.4703
Training,3249,164.4725
Training,3250,164.4724
Training,3251,164.4631
Training,3252,164.464
Training,3253,164.4687
Training,3254,164.4594
Training,3255,164.4578
Training,3256,164.4548
Training,3257,164.4514
Training,3258,164.4605
Training,3259,164.4597
Training,3260,164.4528
Training,3261,164.4506
Training,3262,164.4638
Training,3263,164.4419
Training,3264,164.4497
Training,3265,164.4727
Training,3266,164.4619
Training,3267,164.4571
Training,3268,164.4572
Training,3269,164.4475
Training,3270,164.4542
Training,3271,164.4554
Training,3272,164.4527
Training,3273,164.4587
Training,3274,164.4517
Training,3275,164.4477
Training,3276,164.4386
Training,3277,164.4432
Training,3278,164.444
Training,3279,164.4484
Training,3280,164.4528
Training,3281,164.4483
Training,3282,164.4583
Training,3283,164.4557
Training,3284,164.4395
Training,3285,164.4491
Training,3286,164.4507
Training,3287,164.4434
Training,3288,164.4433
Training,3289,164.4418
Training,3290,164.4399
Training,3291,164.4403
Training,3292,164.434
Training,3293,164.4402
Training,3294,164.4357
Training,3295,164.434
Training,3296,164.4343
Training,3297,164.4361
Training,3298,164.4398
Training,3299,164.4366
Training,3300,164.4372
Training,3301,164.4396
Training,3302,164.4413
Training,3303,164.443
Training,3304,164.4356
Training,3305,164.4371
Training,3306,164.4307
Training,3307,164.4412
Training,3308,164.4267
Training,3309,164.4358
Training,3310,164.431
Training,3311,164.4267
Training,3312,164.4345
Training,3313,164.4346
Training,3314,164.4304
Training,3315,164.4225
Training,3316,164.435
Training,3317,164.4248
Training,3318,164.4397
Training,3319,164.4308
Training,3320,164.423
Training,3321,164.4321
Training,3322,164.4271
Training,3323,164.4327
Training,3324,164.4226
Training,3325,164.4241
Training,3326,164.427
Training,3327,164.4163
Training,3328,164.4229
Training,3329,164.4147
Training,3330,164.427
Training,3331,164.4264
Training,3332,164.4096
Training,3333,164.4254
Training,3334,164.4153
Training,3335,164.4133
Training,3336,164.4122
Training,3337,164.4108
Training,3338,164.4259
Training,3339,164.4181
Training,3340,164.4098
Training,3341,164.4203
Training,3342,164.4147
Training,3343,164.421
Training,3344,164.4214
Training,3345,164.4146
Training,3346,164.4118
Training,3347,164.4199
Training,3348,164.4095
Training,3349,164.4069
Training,3350,164.4077
Training,3351,164.4052
Training,3352,164.4074
Training,3353,164.417
Training,3354,164.4172
Training,3355,164.4132
Training,3356,164.3986
Training,3357,164.4126
Training,3358,164.4092
Training,3359,164.4054
Training,3360,164.4067
Training,3361,164.4008
Training,3362,164.401
Training,3363,164.3956
Training,3364,164.3999
Training,3365,164.4011
Training,3366,164.4095
Training,3367,164.4058
Training,3368,164.3904
Training,3369,164.3989
Training,3370,164.3895
Training,3371,164.3997
Training,3372,164.4053
Training,3373,164.3978
Training,3374,164.4053
Training,3375,164.4015
Training,3376,164.3952
Training,3377,164.399
Training,3378,164.398
Training,3379,164.4011
Training,3380,164.3984
Training,3381,164.4008
Training,3382,164.3894
Training,3383,164.39
Training,3384,164.3938
Training,3385,164.3766
Training,3386,164.3867
Training,3387,164.3763
Training,3388,164.3885
Training,3389,164.3792
Training,3390,164.3942
Training,3391,164.3884
Training,3392,164.3773
Training,3393,164.3817
Training,3394,164.3895
Training,3395,164.387
Training,3396,164.3858
Training,3397,164.384
Training,3398,164.3821
Training,3399,164.3868
Training,3400,164.3882
Training,3401,164.3748
Training,3402,164.3839
Training,3403,164.3838
Training,3404,164.3905
Training,3405,164.3783
Training,3406,164.3753
Training,3407,164.3758
Training,3408,164.3879
Training,3409,164.3785
Training,3410,164.3806
Training,3411,164.3671
Training,3412,164.38
Training,3413,164.3884
Training,3414,164.3754
Training,3415,164.3763
Training,3416,164.3822
Training,3417,164.3777
Training,3418,164.3744
Training,3419,164.3726
Training,3420,164.3692
Training,3421,164.3843
Training,3422,164.376
Training,3423,164.3785
Training,3424,164.3816
Training,3425,164.3645
Training,3426,164.3827
Training,3427,164.3657
Training,3428,164.3674
Training,3429,164.3759
Training,3430,164.3705
Training,3431,164.372
Training,3432,164.3807
Training,3433,164.372
Training,3434,164.3748
Training,3435,164.363
Training,3436,164.3618
Training,3437,164.3652
Training,3438,164.3675
Training,3439,164.3643
Training,3440,164.3685
Training,3441,164.3635
Training,3442,164.3603
Training,3443,164.3669
Training,3444,164.365
Training,3445,164.3646
Training,3446,164.3569
Training,3447,164.358
Training,3448,164.3595
Training,3449,164.3557
Training,3450,164.3652
Training,3451,164.3594
Training,3452,164.3495
Training,3453,164.3552
Training,3454,164.3585
Training,3455,164.3515
Training,3456,164.3569
Training,3457,164.3591
Training,3458,164.3468
Training,3459,164.3591
Training,3460,164.3624
Training,3461,164.3519
Training,3462,164.3433
Training,3463,164.351
Training,3464,164.3433
Training,3465,164.3514
Training,3466,164.3422
Training,3467,164.3505
Training,3468,164.3472
Training,3469,164.348
Training,3470,164.341
Training,3471,164.341
Training,3472,164.3396
Training,3473,164.3471
Training,3474,164.3419
Training,3475,164.3464
Training,3476,164.3394
Training,3477,164.3476
Training,3478,164.34
Training,3479,164.3514
Training,3480,164.3441
Training,3481,164.359
Training,3482,164.3325
Training,3483,164.3411
Training,3484,164.3384
Training,3485,164.346
Training,3486,164.3338
Training,3487,164.3448
Training,3488,164.348
Training,3489,164.3475
Training,3490,164.3325
Training,3491,164.3317
Training,3492,164.3386
Training,3493,164.3389
Training,3494,164.3282
Training,3495,164.3338
Training,3496,164.3447
Training,3497,164.3299
Training,3498,164.3389
Training,3499,164.3244
Training,3500,164.3319
Training,3501,164.3309
Training,3502,164.3309
Training,3503,164.3339
Training,3504,164.3291
Training,3505,164.3304
Training,3506,164.3204
Training,3507,164.3321
Training,3508,164.3343
Training,3509,164.3367
Training,3510,164.3328
Training,3511,164.3288
Training,3512,164.3246
Training,3513,164.3163
Training,3514,164.3344
Training,3515,164.3264
Training,3516,164.3167
Training,3517,164.3178
Training,3518,164.3277
Training,3519,164.32
Training,3520,164.3286
Training,3521,164.3223
Training,3522,164.3287
Training,3523,164.3263
Training,3524,164.3234
Training,3525,164.3221
Training,3526,164.3175
Training,3527,164.3241
Training,3528,164.3185
Training,3529,164.3191
Training,3530,164.3127
Training,3531,164.3284
Training,3532,164.3149
Training,3533,164.3178
Training,3534,164.3117
Training,3535,164.3176
Training,3536,164.3176
Training,3537,164.3131
Training,3538,164.3161
Training,3539,164.3068
Training,3540,164.3108
Training,3541,164.3044
Training,3542,164.3109
Training,3543,164.3103
Training,3544,164.3144
Training,3545,164.3049
Training,3546,164.3178
Training,3547,164.3142
Training,3548,164.3042
Training,3549,164.3108
Training,3550,164.3086
Training,3551,164.3065
Training,3552,164.3116
Training,3553,164.3105
Training,3554,164.3076
Training,3555,164.3043
Training,3556,164.3075
Training,3557,164.3016
Training,3558,164.3096
Training,3559,164.3044
Training,3560,164.3058
Training,3561,164.3052
Training,3562,164.3076
Training,3563,164.3027
Training,3564,164.3084
Training,3565,164.2978
Training,3566,164.3084
Training,3567,164.3017
Training,3568,164.3029
Training,3569,164.2963
Training,3570,164.2906
Training,3571,164.2998
Training,3572,164.2983
Training,3573,164.2916
Training,3574,164.2926
Training,3575,164.2858
Training,3576,164.303
Training,3577,164.3037
Training,3578,164.2903
Training,3579,164.287
Training,3580,164.2795
Training,3581,164.2908
Training,3582,164.2887
Training,3583,164.2984
Training,3584,164.2921
Training,3585,164.2906
Training,3586,164.291
Training,3587,164.293
Training,3588,164.2833
Training,3589,164.2853
Training,3590,164.294
Training,3591,164.2866
Training,3592,164.2884
Training,3593,164.2849
Training,3594,164.2931
Training,3595,164.2867
Training,3596,164.2783
Training,3597,164.2856
Training,3598,164.2851
Training,3599,164.2905
Training,3600,164.2821
Training,3601,164.2811
Training,3602,164.2786
Training,3603,164.2849
Training,3604,164.2845
Training,3605,164.2813
Training,3606,164.2705
Training,3607,164.2951
Training,3608,164.2765
Training,3609,164.2853
Training,3610,164.2753
Training,3611,164.2758
Training,3612,164.2803
Training,3613,164.2703
Training,3614,164.2701
Training,3615,164.279
Training,3616,164.2772
Training,3617,164.2769
Training,3618,164.2697
Training,3619,164.277
Training,3620,164.2729
Training,3621,164.2719
Training,3622,164.2728
Training,3623,164.2735
Training,3624,164.2796
Training,3625,164.2628
Training,3626,164.2734
Training,3627,164.2646
Training,3628,164.2716
Training,3629,164.2647
Training,3630,164.2693
Training,3631,164.2708
Training,3632,164.261
Training,3633,164.2722
Training,3634,164.2692
Training,3635,164.2785
Training,3636,164.2714
Training,3637,164.268
Training,3638,164.2613
Training,3639,164.2642
Training,3640,164.2638
Training,3641,164.2684
Training,3642,164.2691
Training,3643,164.2592
Training,3644,164.2639
Training,3645,164.2631
Training,3646,164.2568
Training,3647,164.2536
Training,3648,164.2577
Training,3649,164.2688
Training,3650,164.2566
Training,3651,164.2605
Training,3652,164.2481
Training,3653,164.2632
Training,3654,164.2572
Training,3655,164.2625
Training,3656,164.253
Training,3657,164.2576
Training,3658,164.2567
Training,3659,164.2582
Training,3660,164.2541
Training,3661,164.2561
Training,3662,164.2559
Training,3663,164.2534
Training,3664,164.2635
Training,3665,164.2526
Training,3666,164.2476
Training,3667,164.2613
Training,3668,164.2556
Training,3669,164.2435
Training,3670,164.2566
Training,3671,164.2569
Training,3672,164.2583
Training,3673,164.2477
Training,3674,164.2545
Training,3675,164.247
Training,3676,164.2439
Training,3677,164.2495
Training,3678,164.2402
Training,3679,164.2483
Training,3680,164.2487
Training,3681,164.2378
Training,3682,164.2455
Training,3683,164.2404
Training,3684,164.2468
Training,3685,164.2394
Training,3686,164.2415
Training,3687,164.2469
Training,3688,164.2458
Training,3689,164.2373
Training,3690,164.229
Training,3691,164.2444
Training,3692,164.2365
Training,3693,164.2387
Training,3694,164.2447
Training,3695,164.2406
Training,3696,164.2364
Training,3697,164.2416
Training,3698,164.2395
Training,3699,164.233
Training,3700,164.24
Training,3701,164.2406
Training,3702,164.2446
Training,3703,164.2338
Training,3704,164.2347
Training,3705,164.2342
Training,3706,164.2331
Training,3707,164.2372
Training,3708,164.2494
Training,3709,164.2407
Training,3710,164.2278
Training,3711,164.2355
Training,3712,164.2236
Training,3713,164.2317
Training,3714,164.2207
Training,3715,164.2292
Training,3716,164.2306
Training,3717,164.2344
Training,3718,164.2294
Training,3719,164.2254
Training,3720,164.2329
Training,3721,164.224
Training,3722,164.2313
Training,3723,164.2296
Training,3724,164.2299
Training,3725,164.2296
Training,3726,164.2327
Training,3727,164.2256
Training,3728,164.2239
Training,3729,164.2248
Training,3730,164.2223
Training,3731,164.2181
Training,3732,164.2155
Training,3733,164.2214
Training,3734,164.2249
Training,3735,164.2218
Training,3736,164.2165
Training,3737,164.2232
Training,3738,164.2155
Training,3739,164.2131
Training,3740,164.2137
Training,3741,164.2213
Training,3742,164.212
Training,3743,164.223
Training,3744,164.2139
Training,3745,164.2189
Training,3746,164.2079
Training,3747,164.2075
Training,3748,164.2148
Training,3749,164.2101
Training,3750,164.2126
Training,3751,164.214
Training,3752,164.2078
Training,3753,164.2123
Training,3754,164.2031
Training,3755,164.2054
Training,3756,164.2046
Training,3757,164.2072
Training,3758,164.2126
Training,3759,164.2182
Training,3760,164.2136
Training,3761,164.2084
Training,3762,164.209
Training,3763,164.2146
Training,3764,164.2141
Training,3765,164.1979
Training,3766,164.2103
Training,3767,164.2077
Training,3768,164.2062
Training,3769,164.2015
Training,3770,164.1987
Training,3771,164.2079
Training,3772,164.1991
Training,3773,164.1979
Training,3774,164.1988
Training,3775,164.2076
Training,3776,164.2041
Training,3777,164.2032
Training,3778,164.1982
Training,3779,164.2049
Training,3780,164.1918
Training,3781,164.1977
Training,3782,164.1939
Training,3783,164.2016
Training,3784,164.1986
Training,3785,164.2052
Training,3786,164.1937
Training,3787,164.1931
Training,3788,164.1966
Training,3789,164.1986
Training,3790,164.1886
Training,3791,164.1903
Training,3792,164.2007
Training,3793,164.1948
Training,3794,164.1813
Training,3795,164.1999
Training,3796,164.1921
Training,3797,164.2051
Training,3798,164.1897
Training,3799,164.1947
Testing,100,159.9691
Testing,200,154.0551
Testing,300,153.2426
Testing,400,151.6592
Testing,500,152.8243
Testing,600,153.3598
Testing,700,153.3027
Testing,800,153.1916
Testing,900,151.6274
Testing,1000,150.5854
Testing,1100,152.6699
Testing,1200,151.5508
Testing,1300,150.7533
Testing,1400,150.5746
Testing,1500,150.424
Testing,1600,153.0998
Testing,1700,150.0201
Testing,1800,149.4049
Testing,1900,148.9199
Testing,2000,149.1088
Testing,2100,148.4332
Testing,2200,148.7437
Testing,2300,148.7073
Testing,2400,148.4851
Testing,2500,148.5185
Testing,2600,148.2826
Testing,2700,148.3956
Testing,2800,148.318
Testing,2900,148.2704
Testing,3000,148.3043
Testing,3100,148.1515
Testing,3200,148.2497
Testing,3300,148.4182
Testing,3400,148.2967
Testing,3500,148.1206
Testing,3600,148.2645
Testing,3700,148.1615
