,k,epoch,learning_rate,train_loss
4576,57.0,16.0,0.0010280000000000007,182.08568237304686
4577,57.0,17.0,0.0010280000000000007,182.33961845012627
4578,57.0,18.0,0.0010280000000000007,181.9877209719263
4579,57.0,19.0,0.0010280000000000007,181.82161862768308
4580,57.0,20.0,0.0010280000000000007,181.31408020636047
4581,57.0,21.0,0.0010280000000000007,180.53592625473485
4582,57.0,22.0,0.0010280000000000007,179.09553013040562
4583,57.0,23.0,0.0010280000000000007,177.43842091569996
4584,57.0,24.0,0.0010280000000000007,176.62439338452887
4585,57.0,25.0,0.0010280000000000007,175.9506687356968
4586,57.0,26.0,0.0010280000000000007,175.13414478032277
4587,57.0,27.0,0.0010280000000000007,174.45046845407197
4588,57.0,28.0,0.0010280000000000007,173.9219028049045
4589,57.0,29.0,0.0010280000000000007,173.4339562125158
4590,57.0,30.0,0.0010280000000000007,173.12805815725616
4591,57.0,31.0,0.0010280000000000007,172.78206551599985
4592,57.0,32.0,0.0010280000000000007,172.47203090475062
4593,57.0,33.0,0.0010280000000000007,172.39068369239268
4594,57.0,34.0,0.0010280000000000007,172.2164822048611
4595,57.0,35.0,0.0010280000000000007,171.94611059323705
4596,57.0,36.0,0.0010280000000000007,171.69238859542693
4597,57.0,37.0,0.0010280000000000007,171.70659708658854
4598,57.0,38.0,0.0010280000000000007,171.58977843621764
4599,57.0,39.0,0.0010280000000000007,171.41283981169113
4600,57.0,40.0,0.0010280000000000007,171.37377489494554
4601,57.0,41.0,0.0010280000000000007,171.24373157848012
4602,57.0,42.0,0.0010280000000000007,171.17030975033538
4603,57.0,43.0,0.0010280000000000007,170.98811062282985
4604,57.0,44.0,0.0010280000000000007,170.93743625217013
4605,57.0,45.0,0.0010280000000000007,170.78591274068813
4606,57.0,46.0,0.0010280000000000007,170.5930790571733
4607,57.0,47.0,0.0010280000000000007,170.62613806522253
4608,57.0,48.0,0.0010280000000000007,170.64929089478773
4609,57.0,49.0,0.0010280000000000007,170.54793651850537
4610,57.0,50.0,0.0010280000000000007,170.44825985686947
4611,57.0,51.0,0.0010280000000000007,170.47050087052162
4612,57.0,52.0,0.0010280000000000007,170.40862899009628
4613,57.0,53.0,0.0010280000000000007,170.3501253131905
4614,57.0,54.0,0.0010280000000000007,170.28317445697206
4615,57.0,55.0,0.0010280000000000007,170.22956170592644
4616,57.0,56.0,0.0010280000000000007,170.19295109296087
4617,57.0,57.0,0.0010280000000000007,170.17011738478536
4618,57.0,58.0,0.0010280000000000007,170.09127792820786
4619,57.0,59.0,0.0010280000000000007,169.96473873254024
4620,57.0,60.0,0.0010280000000000007,169.95902342516968
4621,57.0,61.0,0.0010280000000000007,169.93749866832385
4622,57.0,62.0,0.0010280000000000007,169.9554373816288
4623,57.0,63.0,0.0010280000000000007,169.9142743844697
4624,57.0,64.0,0.0010280000000000007,169.81121291035353
4625,57.0,65.0,0.0010280000000000007,169.85830256914852
4626,57.0,66.0,0.0010280000000000007,169.76825072009154
4627,57.0,67.0,0.0010280000000000007,169.74444312509866
4628,57.0,68.0,0.0010280000000000007,169.6993792786261
4629,57.0,69.0,0.0010280000000000007,169.76265226730192
4630,57.0,70.0,0.0010280000000000007,169.69728434244792
4631,57.0,71.0,0.0010280000000000007,169.643291052616
4632,57.0,72.0,0.0010280000000000007,169.56678078391334
4633,57.0,73.0,0.0010280000000000007,169.5567534598919
4634,57.0,74.0,0.0010280000000000007,169.6071838255603
4635,57.0,75.0,0.0010280000000000007,169.52522522589172
4636,57.0,76.0,0.0010280000000000007,169.4883684994476
4637,57.0,77.0,0.0010280000000000007,169.41257158992266
4638,57.0,78.0,0.0010280000000000007,169.49253216984297
4639,57.0,79.0,0.0010280000000000007,169.42842832623106
4640,58.0,0.0,0.0010320000000000008,174848470.56561968
4641,58.0,1.0,0.0010320000000000008,198.6809150464607
4642,58.0,2.0,0.0010320000000000008,192.48533491654828
4643,58.0,3.0,0.0010320000000000008,189.4385837377683
4644,58.0,4.0,0.0010320000000000008,187.67793257279828
4645,58.0,5.0,0.0010320000000000008,186.1866641142874
4646,58.0,6.0,0.0010320000000000008,185.45226426866319
4647,58.0,7.0,0.0010320000000000008,185.12613016147807
4648,58.0,8.0,0.0010320000000000008,184.66142930772568
4649,58.0,9.0,0.0010320000000000008,184.350146410393
4650,58.0,10.0,0.0010320000000000008,184.36390659524938
4651,58.0,11.0,0.0010320000000000008,183.9154864933515
4652,58.0,12.0,0.0010320000000000008,183.85411769057765
4653,58.0,13.0,0.0010320000000000008,183.8264032167377
4654,58.0,14.0,0.0010320000000000008,183.59000590623026
4655,58.0,15.0,0.0010320000000000008,183.58558881046795
4656,58.0,16.0,0.0010320000000000008,183.36070049863872
4657,58.0,17.0,0.0010320000000000008,183.37425207889441
4658,58.0,18.0,0.0010320000000000008,183.29741376163983
4659,58.0,19.0,0.0010320000000000008,183.06838154494162
4660,58.0,20.0,0.0010320000000000008,183.05390110825047
4661,58.0,21.0,0.0010320000000000008,182.98824758818654
4662,58.0,22.0,0.0010320000000000008,182.86169396602747
4663,58.0,23.0,0.0010320000000000008,182.94319517193418
4664,58.0,24.0,0.0010320000000000008,182.8772184738005
4665,58.0,25.0,0.0010320000000000008,182.86743906348642
4666,58.0,26.0,0.0010320000000000008,182.6965333017677
4667,58.0,27.0,0.0010320000000000008,182.6991390590475
4668,58.0,28.0,0.0010320000000000008,182.775612065479
4669,58.0,29.0,0.0010320000000000008,182.6841219568734
4670,58.0,30.0,0.0010320000000000008,182.80234818892046
4671,58.0,31.0,0.0010320000000000008,182.51197183011757
4672,58.0,32.0,0.0010320000000000008,182.2971799784959
4673,58.0,33.0,0.0010320000000000008,182.50949179292928
4674,58.0,34.0,0.0010320000000000008,182.50269268613874
4675,58.0,35.0,0.0010320000000000008,182.33349896671797
4676,58.0,36.0,0.0010320000000000008,182.1905512522688
4677,58.0,37.0,0.0010320000000000008,182.32788915769018
4678,58.0,38.0,0.0010320000000000008,182.30839641532512
4679,58.0,39.0,0.0010320000000000008,182.2115023772885
4680,58.0,40.0,0.0010320000000000008,182.20025534889913
4681,58.0,41.0,0.0010320000000000008,182.20834531841857
4682,58.0,42.0,0.0010320000000000008,182.18917374427872
4683,58.0,43.0,0.0010320000000000008,182.2045825072009
4684,58.0,44.0,0.0010320000000000008,181.95516502919824
4685,58.0,45.0,0.0010320000000000008,181.90281661833174
4686,58.0,46.0,0.0010320000000000008,181.8377951512192
4687,58.0,47.0,0.0010320000000000008,181.88182804608587
4688,58.0,48.0,0.0010320000000000008,181.76887108388573
4689,58.0,49.0,0.0010320000000000008,181.6659190044981
4690,58.0,50.0,0.0010320000000000008,181.76889419093277
4691,58.0,51.0,0.0010320000000000008,181.40194195371686
4692,58.0,52.0,0.0010320000000000008,181.4592966653843
4693,58.0,53.0,0.0010320000000000008,181.27909663036615
4694,58.0,54.0,0.0010320000000000008,181.33296733201152
4695,58.0,55.0,0.0010320000000000008,181.22793220288827
4696,58.0,56.0,0.0010320000000000008,181.1036305313881
4697,58.0,57.0,0.0010320000000000008,180.73976874457466
4698,58.0,58.0,0.0010320000000000008,180.7524661039102
4699,58.0,59.0,0.0010320000000000008,180.61418291804767
4700,58.0,60.0,0.0010320000000000008,180.28928516118214
4701,58.0,61.0,0.0010320000000000008,180.0104992922388
4702,58.0,62.0,0.0010320000000000008,179.81075506036933
4703,58.0,63.0,0.0010320000000000008,179.5819147406684
4704,58.0,64.0,0.0010320000000000008,178.87126505533854
4705,58.0,65.0,0.0010320000000000008,178.90783697571416
4706,58.0,66.0,0.0010320000000000008,178.3296299419981
4707,58.0,67.0,0.0010320000000000008,177.9945057262074
4708,58.0,68.0,0.0010320000000000008,177.7970301772609
4709,58.0,69.0,0.0010320000000000008,177.559228256688
4710,58.0,70.0,0.0010320000000000008,177.4257304983428
4711,58.0,71.0,0.0010320000000000008,177.26636864247948
4712,58.0,72.0,0.0010320000000000008,177.0697149719855
4713,58.0,73.0,0.0010320000000000008,176.84636382131865
4714,58.0,74.0,0.0010320000000000008,176.81766927083333
4715,58.0,75.0,0.0010320000000000008,176.47589033647017
4716,58.0,76.0,0.0010320000000000008,176.54271796332466
4717,58.0,77.0,0.0010320000000000008,176.4848975349195
4718,58.0,78.0,0.0010320000000000008,176.28843188969776
4719,58.0,79.0,0.0010320000000000008,176.50611498283618
4720,59.0,0.0,0.001036000000000001,1374345014.9399395
4721,59.0,1.0,0.001036000000000001,207.05821501144254
4722,59.0,2.0,0.001036000000000001,202.6274417638297
4723,59.0,3.0,0.001036000000000001,200.27550572867347
4724,59.0,4.0,0.001036000000000001,197.76063406279593
4725,59.0,5.0,0.001036000000000001,196.12272103357796
4726,59.0,6.0,0.001036000000000001,194.6370104363952
4727,59.0,7.0,0.001036000000000001,193.25157585375237
4728,59.0,8.0,0.001036000000000001,192.00874806413748
4729,59.0,9.0,0.001036000000000001,190.85624374852037
4730,59.0,10.0,0.001036000000000001,189.93224393594144
4731,59.0,11.0,0.001036000000000001,189.03747940834123
4732,59.0,12.0,0.001036000000000001,188.08274166222773
4733,59.0,13.0,0.001036000000000001,187.26083614464963
4734,59.0,14.0,0.001036000000000001,186.63592735213462
4735,59.0,15.0,0.001036000000000001,186.06848021227904
4736,59.0,16.0,0.001036000000000001,185.56148568201547
4737,59.0,17.0,0.001036000000000001,185.16844251844617
4738,59.0,18.0,0.001036000000000001,184.8717107969342
4739,59.0,19.0,0.001036000000000001,184.84670820756392
4740,59.0,20.0,0.001036000000000001,184.6179400943024
4741,59.0,21.0,0.001036000000000001,184.38554354580967
4742,59.0,22.0,0.001036000000000001,184.17097761057843
4743,59.0,23.0,0.001036000000000001,184.0214473716659
4744,59.0,24.0,0.001036000000000001,183.79123647362294
4745,59.0,25.0,0.001036000000000001,183.7242695756392
4746,59.0,26.0,0.001036000000000001,183.84614822541823
4747,59.0,27.0,0.001036000000000001,183.70099073005446
4748,59.0,28.0,0.001036000000000001,183.3588886792732
4749,59.0,29.0,0.001036000000000001,183.39308268229166
4750,59.0,30.0,0.001036000000000001,183.68032987344145
4751,59.0,31.0,0.001036000000000001,183.41806064798374
4752,59.0,32.0,0.001036000000000001,183.35347802980982
4753,59.0,33.0,0.001036000000000001,183.20514104669743
4754,59.0,34.0,0.001036000000000001,183.22745464902937
4755,59.0,35.0,0.001036000000000001,183.05238568546795
4756,59.0,36.0,0.001036000000000001,183.12045096965753
4757,59.0,37.0,0.001036000000000001,183.06264187282986
4758,59.0,38.0,0.001036000000000001,182.96025801225142
4759,59.0,39.0,0.001036000000000001,183.039264520202
4760,59.0,40.0,0.001036000000000001,182.95367807715832
4761,59.0,41.0,0.001036000000000001,182.90016776653252
4762,59.0,42.0,0.001036000000000001,182.87019903626106
4763,59.0,43.0,0.001036000000000001,182.8534970555161
4764,59.0,44.0,0.001036000000000001,182.71732414476799
4765,59.0,45.0,0.001036000000000001,182.88848171657986
4766,59.0,46.0,0.001036000000000001,182.71122094973168
4767,59.0,47.0,0.001036000000000001,182.6926896405461
4768,59.0,48.0,0.001036000000000001,182.65057733092644
4769,59.0,49.0,0.001036000000000001,182.66628748421718
4770,59.0,50.0,0.001036000000000001,182.52384036902225
4771,59.0,51.0,0.001036000000000001,182.6230331883286
4772,59.0,52.0,0.001036000000000001,182.52103465070627
4773,59.0,53.0,0.001036000000000001,182.53949748954386
4774,59.0,54.0,0.001036000000000001,182.46048198044903
4775,59.0,55.0,0.001036000000000001,182.46830608329387
4776,59.0,56.0,0.001036000000000001,182.43417207968355
4777,59.0,57.0,0.001036000000000001,182.44461013948074
4778,59.0,58.0,0.001036000000000001,182.38169798571653
4779,59.0,59.0,0.001036000000000001,182.35958604600694
4780,59.0,60.0,0.001036000000000001,182.381588443024
4781,59.0,61.0,0.001036000000000001,182.1498143914733
4782,59.0,62.0,0.001036000000000001,182.25384998668324
4783,59.0,63.0,0.001036000000000001,182.25353244357638
4784,59.0,64.0,0.001036000000000001,182.17315011689158
4785,59.0,65.0,0.001036000000000001,182.26023927014285
4786,59.0,66.0,0.001036000000000001,182.17664131549873
4787,59.0,67.0,0.001036000000000001,182.1359834058357
4788,59.0,68.0,0.001036000000000001,182.1300282981179
4789,59.0,69.0,0.001036000000000001,181.98970468848643
4790,59.0,70.0,0.001036000000000001,182.0910455260614
4791,59.0,71.0,0.001036000000000001,181.95267860489662
4792,59.0,72.0,0.001036000000000001,181.96422874990137
4793,59.0,73.0,0.001036000000000001,181.88509500522807
4794,59.0,74.0,0.001036000000000001,181.9471639367306
4795,59.0,75.0,0.001036000000000001,181.83836163145122
4796,59.0,76.0,0.001036000000000001,181.69809405086016
4797,59.0,77.0,0.001036000000000001,181.70421955147174
4798,59.0,78.0,0.001036000000000001,181.54611030963937
4799,59.0,79.0,0.001036000000000001,181.60573268081203
4800,60.0,0.0,0.001040000000000001,934242.3768972809
4801,60.0,1.0,0.001040000000000001,189.48505617700442
4802,60.0,2.0,0.001040000000000001,186.7400244510535
4803,60.0,3.0,0.001040000000000001,185.7853935472893
4804,60.0,4.0,0.001040000000000001,185.06842496004973
4805,60.0,5.0,0.001040000000000001,184.42724674725773
4806,60.0,6.0,0.001040000000000001,184.12882663302952
4807,60.0,7.0,0.001040000000000001,183.5557681058633
4808,60.0,8.0,0.001040000000000001,183.49561974727746
4809,60.0,9.0,0.001040000000000001,183.07978654957782
4810,60.0,10.0,0.001040000000000001,183.1049569794626
4811,60.0,11.0,0.001040000000000001,182.7186968315972
4812,60.0,12.0,0.001040000000000001,182.65173444651595
4813,60.0,13.0,0.001040000000000001,182.57618346551453
4814,60.0,14.0,0.001040000000000001,181.9791469011403
4815,60.0,15.0,0.001040000000000001,181.58786014441287
4816,60.0,16.0,0.001040000000000001,180.81065899473248
4817,60.0,17.0,0.001040000000000001,179.13953857421876
4818,60.0,18.0,0.001040000000000001,177.57922622218277
4819,60.0,19.0,0.001040000000000001,176.8579022525055
4820,60.0,20.0,0.001040000000000001,176.03905310428505
4821,60.0,21.0,0.001040000000000001,175.51691635594224
4822,60.0,22.0,0.001040000000000001,174.9556237916272
4823,60.0,23.0,0.001040000000000001,174.19434116556187
4824,60.0,24.0,0.001040000000000001,173.93831221147016
4825,60.0,25.0,0.001040000000000001,173.4112684585109
4826,60.0,26.0,0.001040000000000001,173.09879239169035
4827,60.0,27.0,0.001040000000000001,172.94248119623975
4828,60.0,28.0,0.001040000000000001,172.6516898476957
4829,60.0,29.0,0.001040000000000001,172.63176966195155
4830,60.0,30.0,0.001040000000000001,172.30354547674006
4831,60.0,31.0,0.001040000000000001,172.18859206074416
4832,60.0,32.0,0.001040000000000001,172.10986070421006
4833,60.0,33.0,0.001040000000000001,171.9413664476799
4834,60.0,34.0,0.001040000000000001,171.8008155036695
4835,60.0,35.0,0.001040000000000001,171.70986193724352
4836,60.0,36.0,0.001040000000000001,171.58294381806346
4837,60.0,37.0,0.001040000000000001,171.49173246133208
4838,60.0,38.0,0.001040000000000001,171.35114413174716
4839,60.0,39.0,0.001040000000000001,171.27014399364742
4840,60.0,40.0,0.001040000000000001,171.240035930595
4841,60.0,41.0,0.001040000000000001,171.16892041755446
4842,60.0,42.0,0.001040000000000001,171.05185049962515
4843,60.0,43.0,0.001040000000000001,170.90649933169587
4844,60.0,44.0,0.001040000000000001,170.79875310724432
4845,60.0,45.0,0.001040000000000001,170.90682551836727
4846,60.0,46.0,0.001040000000000001,170.78665120442707
4847,60.0,47.0,0.001040000000000001,170.7251055599945
4848,60.0,48.0,0.001040000000000001,170.73495611633916
4849,60.0,49.0,0.001040000000000001,170.63661727134627
4850,60.0,50.0,0.001040000000000001,170.54071576359297
4851,60.0,51.0,0.001040000000000001,170.58414928089488
4852,60.0,52.0,0.001040000000000001,170.4937587668679
4853,60.0,53.0,0.001040000000000001,170.4823573996804
4854,60.0,54.0,0.001040000000000001,170.44441873569681
4855,60.0,55.0,0.001040000000000001,170.3146030988597
4856,60.0,56.0,0.001040000000000001,170.36432305230034
4857,60.0,57.0,0.001040000000000001,170.2171032838147
4858,60.0,58.0,0.001040000000000001,170.27666274562026
4859,60.0,59.0,0.001040000000000001,170.09507435191762
4860,60.0,60.0,0.001040000000000001,170.13406471946024
4861,60.0,61.0,0.001040000000000001,170.1110452424637
4862,60.0,62.0,0.001040000000000001,170.1554496133207
4863,60.0,63.0,0.001040000000000001,170.1540174079664
4864,60.0,64.0,0.001040000000000001,170.0312870033341
4865,60.0,65.0,0.001040000000000001,170.0078216984296
4866,60.0,66.0,0.001040000000000001,169.88834812973485
4867,60.0,67.0,0.001040000000000001,169.89296720870817
4868,60.0,68.0,0.001040000000000001,169.75496693004263
4869,60.0,69.0,0.001040000000000001,169.9062359927399
4870,60.0,70.0,0.001040000000000001,169.91291410195706
4871,60.0,71.0,0.001040000000000001,169.7997952424637
4872,60.0,72.0,0.001040000000000001,169.72839695785984
4873,60.0,73.0,0.001040000000000001,169.70553234986585
4874,60.0,74.0,0.001040000000000001,169.7907169842961
4875,60.0,75.0,0.001040000000000001,169.71766806246055
4876,60.0,76.0,0.001040000000000001,169.61981696851325
4877,60.0,77.0,0.001040000000000001,169.5824405924479
4878,60.0,78.0,0.001040000000000001,169.4799599017519
4879,60.0,79.0,0.001040000000000001,169.56428228821417
4880,61.0,0.0,0.001044000000000001,26047.146010520242
4881,61.0,1.0,0.001044000000000001,187.82871755888968
4882,61.0,2.0,0.001044000000000001,186.35743509311868
4883,61.0,3.0,0.001044000000000001,185.34084122474746
4884,61.0,4.0,0.001044000000000001,184.30954020182293
4885,61.0,5.0,0.001044000000000001,183.93702005405618
4886,61.0,6.0,0.001044000000000001,183.54644415344856
4887,61.0,7.0,0.001044000000000001,183.45423013089882
4888,61.0,8.0,0.001044000000000001,183.13692789713542
4889,61.0,9.0,0.001044000000000001,182.90482307202888
4890,61.0,10.0,0.001044000000000001,183.0956805974787
4891,61.0,11.0,0.001044000000000001,182.80647273516414
4892,61.0,12.0,0.001044000000000001,182.52966430664063
4893,61.0,13.0,0.001044000000000001,182.39686742917456
4894,61.0,14.0,0.001044000000000001,182.32552731908933
4895,61.0,15.0,0.001044000000000001,182.15025632299557
4896,61.0,16.0,0.001044000000000001,182.0751702942511
4897,61.0,17.0,0.001044000000000001,181.62330144708807
4898,61.0,18.0,0.001044000000000001,180.25153317846434
4899,61.0,19.0,0.001044000000000001,176.95432019166273
4900,61.0,20.0,0.001044000000000001,174.42540757921006
4901,61.0,21.0,0.001044000000000001,173.0978801812066
4902,61.0,22.0,0.001044000000000001,172.6662834398674
4903,61.0,23.0,0.001044000000000001,172.02155949139836
4904,61.0,24.0,0.001044000000000001,171.62255236693102
4905,61.0,25.0,0.001044000000000001,171.38361038362137
4906,61.0,26.0,0.001044000000000001,171.01414887399383
4907,61.0,27.0,0.001044000000000001,170.92854384913588
4908,61.0,28.0,0.001044000000000001,170.63090176669033
4909,61.0,29.0,0.001044000000000001,170.37624918619792
4910,61.0,30.0,0.001044000000000001,170.1825918856534
4911,61.0,31.0,0.001044000000000001,170.03176103071732
4912,61.0,32.0,0.001044000000000001,169.81603641394412
4913,61.0,33.0,0.001044000000000001,169.73021490540168
4914,61.0,34.0,0.001044000000000001,169.70163676560526
4915,61.0,35.0,0.001044000000000001,169.5442506855666
4916,61.0,36.0,0.001044000000000001,169.40830048532197
4917,61.0,37.0,0.001044000000000001,169.2823140955453
4918,61.0,38.0,0.001044000000000001,169.2447913214173
4919,61.0,39.0,0.001044000000000001,168.94603309708413
4920,61.0,40.0,0.001044000000000001,168.88807405105746
4921,61.0,41.0,0.001044000000000001,168.91984171549478
4922,61.0,42.0,0.001044000000000001,168.81639305654198
4923,61.0,43.0,0.001044000000000001,168.6537676447088
4924,61.0,44.0,0.001044000000000001,168.5913451285314
4925,61.0,45.0,0.001044000000000001,168.55628055456913
4926,61.0,46.0,0.001044000000000001,168.46312670158616
4927,61.0,47.0,0.001044000000000001,168.47735007546166
4928,61.0,48.0,0.001044000000000001,168.35738336736506
4929,61.0,49.0,0.001044000000000001,168.3083655401673
4930,61.0,50.0,0.001044000000000001,168.19584375246606
4931,61.0,51.0,0.001044000000000001,168.1774001612808
4932,61.0,52.0,0.001044000000000001,168.10760135535037
4933,61.0,53.0,0.001044000000000001,168.06692466658777
4934,61.0,54.0,0.001044000000000001,167.94165516246449
4935,61.0,55.0,0.001044000000000001,167.96838847458966
4936,61.0,56.0,0.001044000000000001,167.89855562460542
4937,61.0,57.0,0.001044000000000001,167.9142373194839
4938,61.0,58.0,0.001044000000000001,167.91672354650015
4939,61.0,59.0,0.001044000000000001,167.82289722172902
4940,61.0,60.0,0.001044000000000001,167.7947646262429
4941,61.0,61.0,0.001044000000000001,167.71652796273278
4942,61.0,62.0,0.001044000000000001,167.67156758009784
4943,61.0,63.0,0.001044000000000001,167.60879214508364
4944,61.0,64.0,0.001044000000000001,167.64021093503393
4945,61.0,65.0,0.001044000000000001,167.56425447097934
4946,61.0,66.0,0.001044000000000001,167.5940541646938
4947,61.0,67.0,0.001044000000000001,167.48874358822601
4948,61.0,68.0,0.001044000000000001,167.48178580235952
4949,61.0,69.0,0.001044000000000001,167.42427804657908
4950,61.0,70.0,0.001044000000000001,167.44865085177952
4951,61.0,71.0,0.001044000000000001,167.41912696298928
4952,61.0,72.0,0.001044000000000001,167.4196344302399
4953,61.0,73.0,0.001044000000000001,167.3799943773674
4954,61.0,74.0,0.001044000000000001,167.25297410136523
4955,61.0,75.0,0.001044000000000001,167.35762775459676
4956,61.0,76.0,0.001044000000000001,167.28421334931346
4957,61.0,77.0,0.001044000000000001,167.24726428099353
4958,61.0,78.0,0.001044000000000001,167.27148040463226
4959,61.0,79.0,0.001044000000000001,167.19256891424007
4960,62.0,0.0,0.0010480000000000012,253963.8528648176
4961,62.0,1.0,0.0010480000000000012,188.44786476828835
4962,62.0,2.0,0.0010480000000000012,186.76499568438288
4963,62.0,3.0,0.0010480000000000012,185.22521014589253
4964,62.0,4.0,0.0010480000000000012,184.68150353633996
4965,62.0,5.0,0.0010480000000000012,183.8996605828796
4966,62.0,6.0,0.0010480000000000012,183.4505645936908
4967,62.0,7.0,0.0010480000000000012,183.3203798606179
4968,62.0,8.0,0.0010480000000000012,182.56336496064156
4969,62.0,9.0,0.0010480000000000012,181.6737763006037
4970,62.0,10.0,0.0010480000000000012,178.70854352854718
4971,62.0,11.0,0.0010480000000000012,175.85472746261442
4972,62.0,12.0,0.0010480000000000012,174.6776219223485
4973,62.0,13.0,0.0010480000000000012,174.13338523171166
4974,62.0,14.0,0.0010480000000000012,173.51572017785276
4975,62.0,15.0,0.0010480000000000012,172.98740397135415
4976,62.0,16.0,0.0010480000000000012,172.7115080492424
4977,62.0,17.0,0.0010480000000000012,172.51715621794114
4978,62.0,18.0,0.0010480000000000012,172.34708645290797
4979,62.0,19.0,0.0010480000000000012,171.9793658015704
4980,62.0,20.0,0.0010480000000000012,171.68828012793955
4981,62.0,21.0,0.0010480000000000012,171.58802846581045
4982,62.0,22.0,0.0010480000000000012,171.25627530184659
4983,62.0,23.0,0.0010480000000000012,171.23482540246212
4984,62.0,24.0,0.0010480000000000012,171.17125240441524
4985,62.0,25.0,0.0010480000000000012,170.92145192155934
4986,62.0,26.0,0.0010480000000000012,170.95287794941603
4987,62.0,27.0,0.0010480000000000012,170.81097212357955
4988,62.0,28.0,0.0010480000000000012,170.57563518485637
4989,62.0,29.0,0.0010480000000000012,170.61095037286933
4990,62.0,30.0,0.0010480000000000012,170.41792299212833
4991,62.0,31.0,0.0010480000000000012,170.47715807982166
4992,62.0,32.0,0.0010480000000000012,170.23555454446813
4993,62.0,33.0,0.0010480000000000012,170.1547108536537
4994,62.0,34.0,0.0010480000000000012,170.15065085671165
4995,62.0,35.0,0.0010480000000000012,170.063391877762
4996,62.0,36.0,0.0010480000000000012,170.05466916479244
4997,62.0,37.0,0.0010480000000000012,169.91964465208727
4998,62.0,38.0,0.0010480000000000012,169.86031543461962
4999,62.0,39.0,0.0010480000000000012,169.8371752066564
5000,62.0,40.0,0.0010480000000000012,169.87481432982165
5001,62.0,41.0,0.0010480000000000012,169.76733937273121
5002,62.0,42.0,0.0010480000000000012,169.6791527827099
5003,62.0,43.0,0.0010480000000000012,169.70640782828283
5004,62.0,44.0,0.0010480000000000012,169.58308342211174
5005,62.0,45.0,0.0010480000000000012,169.61504371103615
5006,62.0,46.0,0.0010480000000000012,169.49185824307528
5007,62.0,47.0,0.0010480000000000012,169.50715533015705
5008,62.0,48.0,0.0010480000000000012,169.48441170740608
5009,62.0,49.0,0.0010480000000000012,169.4910546875
5010,62.0,50.0,0.0010480000000000012,169.42008347636522
5011,62.0,51.0,0.0010480000000000012,169.44305073439472
5012,62.0,52.0,0.0010480000000000012,169.39167759134313
5013,62.0,53.0,0.0010480000000000012,169.29159584122473
5014,62.0,54.0,0.0010480000000000012,169.27445790916983
5015,62.0,55.0,0.0010480000000000012,169.32026486791744
5016,62.0,56.0,0.0010480000000000012,169.18605895379577
5017,62.0,57.0,0.0010480000000000012,169.2805192180595
5018,62.0,58.0,0.0010480000000000012,169.26856994012388
5019,62.0,59.0,0.0010480000000000012,169.16586006549875
5020,62.0,60.0,0.0010480000000000012,169.1593871083886
5021,62.0,61.0,0.0010480000000000012,169.09891139174954
5022,62.0,62.0,0.0010480000000000012,169.04525089764837
5023,62.0,63.0,0.0010480000000000012,169.0453641394413
5024,62.0,64.0,0.0010480000000000012,168.90284206814235
5025,62.0,65.0,0.0010480000000000012,169.14410605074178
5026,62.0,66.0,0.0010480000000000012,169.03251214537957
5027,62.0,67.0,0.0010480000000000012,168.99309091895518
5028,62.0,68.0,0.0010480000000000012,168.8771468962082
5029,62.0,69.0,0.0010480000000000012,168.93750949435764
5030,62.0,70.0,0.0010480000000000012,168.86425904553346
5031,62.0,71.0,0.0010480000000000012,168.78406557025332
5032,62.0,72.0,0.0010480000000000012,168.81343139648436
5033,62.0,73.0,0.0010480000000000012,168.92578372839725
5034,62.0,74.0,0.0010480000000000012,168.77381527679134
5035,62.0,75.0,0.0010480000000000012,168.74282124220724
5036,62.0,76.0,0.0010480000000000012,168.74477853486033
5037,62.0,77.0,0.0010480000000000012,168.831712227253
5038,62.0,78.0,0.0010480000000000012,168.6920070455532
5039,62.0,79.0,0.0010480000000000012,168.66926380504262
5040,63.0,0.0,0.0010520000000000013,257800.89855918806
5041,63.0,1.0,0.0010520000000000013,188.60337981869475
5042,63.0,2.0,0.0010520000000000013,186.59128131904987
5043,63.0,3.0,0.0010520000000000013,185.53128088748815
5044,63.0,4.0,0.0010520000000000013,184.72930137557213
5045,63.0,5.0,0.0010520000000000013,184.4226089878275
5046,63.0,6.0,0.0010520000000000013,184.12664704910432
5047,63.0,7.0,0.0010520000000000013,183.7445197827888
5048,63.0,8.0,0.0010520000000000013,183.44338102706755
5049,63.0,9.0,0.0010520000000000013,183.47683545661695
5050,63.0,10.0,0.0010520000000000013,183.03682043826942
5051,63.0,11.0,0.0010520000000000013,182.96011961657592
5052,63.0,12.0,0.0010520000000000013,182.75085975724036
5053,63.0,13.0,0.0010520000000000013,182.70896800031565
5054,63.0,14.0,0.0010520000000000013,182.671819649128
5055,63.0,15.0,0.0010520000000000013,182.44372077710702
5056,63.0,16.0,0.0010520000000000013,182.43296064897018
5057,63.0,17.0,0.0010520000000000013,182.24981160481772
5058,63.0,18.0,0.0010520000000000013,182.15060598662404
5059,63.0,19.0,0.0010520000000000013,182.20442441998105
5060,63.0,20.0,0.0010520000000000013,182.00812593710543
5061,63.0,21.0,0.0010520000000000013,181.9874208762429
5062,63.0,22.0,0.0010520000000000013,181.46731494633838
5063,63.0,23.0,0.0010520000000000013,180.67675915650648
5064,63.0,24.0,0.0010520000000000013,179.08428460631708
5065,63.0,25.0,0.0010520000000000013,177.09313638089884
