,Epoch,Train_Loss,Test_Loss,Sigma_clipped
1077,1077.0,150.74450417716093,141.09011184692383,0.0
1078,1078.0,150.5875397602356,141.83819946289063,0.0
1079,1079.0,150.68294356145643,141.52222314834594,0.0
1080,1080.0,150.69405156183726,141.27904371261596,0.0
1081,1081.0,150.7503429463897,141.57001123428344,0.0
1082,1082.0,150.50702813005208,141.36238273620606,0.0
1083,1083.0,150.62316115898315,140.78388101577758,0.0
1084,1084.0,150.57670232867954,140.93760723114013,0.0
1085,1085.0,150.5330564709324,142.1882298755646,0.0
1086,1086.0,150.54124634250246,141.84324245452882,0.0
1087,1087.0,150.59136156161625,141.61915674209595,0.0
1088,1088.0,150.51144538891435,140.73582624435426,0.0
1089,1089.0,150.53100867568844,141.5802089691162,0.0
1090,1090.0,150.4452288417744,141.12869183540343,0.0
1091,1091.0,150.48579492212545,141.08935989379881,0.0
1092,1092.0,150.41549901456543,141.10709253311157,0.0
1093,1093.0,150.49668769724443,140.1255744934082,0.0
1094,1094.0,150.62794459896858,141.55288887023926,0.0
1095,1095.0,150.6415151117968,141.3704158782959,0.0
1096,1096.0,150.5083088944175,142.5375070953369,0.0
1097,1097.0,150.51126987053289,140.6939973449707,0.0
1098,1098.0,150.31156675190635,141.51562931060792,0.0
1099,1099.0,150.40788648671574,141.5159753704071,0.0
1100,1100.0,150.40770897058525,141.9555540084839,0.0
1101,1101.0,150.54244105072937,142.5917734527588,0.0
1102,1102.0,150.5018758198348,141.67856156349183,0.0
1103,1103.0,150.49840042686222,141.25414371490479,0.0
1104,1104.0,150.40456123030546,141.52755981445313,0.0
1105,1105.0,150.28636668201648,140.64050939559937,0.0
1106,1106.0,150.23980545998825,142.50285999298094,0.0
1107,1107.0,150.45346979730056,141.28634727478027,0.0
1108,1108.0,150.40656051429835,142.09109048843385,0.0
1109,1109.0,150.3745107620172,141.23527077674865,0.0
1110,1110.0,150.44157774230447,141.5542589187622,0.0
1111,1111.0,150.20059418774613,140.78010360717772,0.0
1112,1112.0,150.19328377531633,141.38794215202333,0.0
1113,1113.0,150.30159959357195,142.25038429260255,0.0
1114,1114.0,150.16114357843543,140.99748886108398,0.0
1115,1115.0,150.17252843666557,142.2014594268799,0.0
1116,1116.0,150.15342587344574,141.7583399105072,0.0
1117,1117.0,150.10709182479164,141.73934410095214,0.0
1118,1118.0,150.0387618495238,141.2752262878418,0.0
1119,1119.0,150.06778467933336,141.35564865112303,0.0
1120,1120.0,150.07522930083852,141.26241140365602,0.0
1121,1121.0,150.09694812144895,140.913507232666,0.0
1122,1122.0,150.19746937660256,140.969658203125,0.0
1123,1123.0,149.99978331340685,142.5502502441406,0.0
1124,1124.0,150.08774281698044,140.49175563812256,0.0
1125,1125.0,150.1825101951758,142.75840631484985,0.0
1126,1126.0,149.99518981125019,140.97062896728517,0.0
1127,1127.0,150.03242273193416,141.10165809631349,0.0
1128,1128.0,150.05775002536149,140.93462913513184,0.0
1129,1129.0,149.9474590894911,140.45173488616945,0.0
1130,1130.0,149.92852982995487,140.8458581161499,0.0
1131,1131.0,150.00457982064498,141.67554569244385,0.0
1132,1132.0,149.90611583426744,141.92342054367066,0.0
1133,1133.0,149.9124366229351,140.6846073150635,0.0
1134,1134.0,150.018376445397,141.9626110458374,0.0
1135,1135.0,149.8333559359565,142.07445446014404,0.0
1136,1136.0,149.78553935966107,142.06391136169432,0.0
1137,1137.0,149.91436245098862,140.9127876663208,0.0
1138,1138.0,149.75521845024042,141.39933280944825,0.0
1139,1139.0,149.71128264018984,140.99176155090333,0.0
1140,1140.0,149.6796166510052,141.28495012283327,0.0
1141,1141.0,149.80124746929516,140.96422122955323,0.0
1142,1142.0,150.1913955675472,141.19940105438232,0.0
1143,1143.0,149.64742882271005,140.55722447395326,0.0
1144,1144.0,149.71498854049528,141.37276824951172,0.0
1145,1145.0,149.52302398344483,140.89678031921386,0.0
1146,1146.0,149.69152262574494,141.30559740066528,0.0
1147,1147.0,149.70857491610028,140.779132938385,0.0
1148,1148.0,149.4896326328769,141.74646753311157,0.0
1149,1149.0,149.54345087034534,140.61491777420045,0.0
1150,1150.0,149.5689328059524,141.96734867095947,0.0
1151,1151.0,149.56234282860854,140.9732360458374,0.0
1152,1152.0,149.63664213624867,141.52183200836183,0.0
1153,1153.0,149.52293773722167,141.7917363357544,0.0
1154,1154.0,149.43988557624695,140.8351251220703,0.0
1155,1155.0,149.48345584010838,140.240315284729,0.0
1156,1156.0,149.51927681633921,140.8924930381775,0.0
1157,1157.0,149.4636958343513,141.75183532714843,0.0
1158,1158.0,149.47700334586278,140.7224967765808,0.0
1159,1159.0,149.33211625379144,141.01546955108643,0.0
1160,1160.0,149.94864885546946,141.36691486358643,0.0
1161,1161.0,149.38170649800637,141.9019913673401,0.0
1162,1162.0,149.31177971705043,140.45014055252076,0.0
1163,1163.0,149.34352123927587,139.25130172729493,0.0
1164,1164.0,149.43457639578617,140.70801197052003,0.0
1165,1165.0,149.39160228762964,142.82309623718263,0.0
1166,1166.0,149.30784662716317,141.47564882278442,0.0
1167,1167.0,149.21564954850408,140.535601272583,0.0
1168,1168.0,149.19009738688518,141.11668209075927,0.0
1169,1169.0,149.19805673526994,140.18312677621842,0.0
1170,1170.0,149.2150648028682,140.42489181518556,0.0
1171,1171.0,149.17084033261645,141.15843223571778,0.0
1172,1172.0,149.08431997502694,141.36347007751465,0.0
1173,1173.0,149.28900733072348,140.98418781280517,0.0
1174,1174.0,149.12876560933663,141.71297508239746,0.0
1175,1175.0,149.09757043398992,140.5432545852661,0.0
1176,1176.0,149.02434821227584,140.3970691680908,0.0
1177,1177.0,148.96298174218697,139.85641872406006,0.0
1178,1178.0,149.21939853959614,140.13263833999633,0.0
1179,1179.0,148.99374748600854,140.38671787261964,0.0
1180,1180.0,149.03708741764228,141.39984474182128,0.0
1181,1181.0,148.9036565712606,139.77583766937255,0.0
1182,1182.0,148.98601632190474,140.87019351959228,0.0
1183,1183.0,148.92273491224256,140.49229560852052,0.0
1184,1184.0,148.92524758411176,140.53492944717408,0.0
1185,1185.0,148.83275962402124,141.69066289901733,0.0
1186,1186.0,148.79811344577809,139.97358680725097,0.0
1187,1187.0,148.84426829972654,140.5290761566162,0.0
1188,1188.0,148.82223737126648,140.77728313446045,0.0
1189,1189.0,148.71891566935213,141.37133012771608,0.0
1190,1190.0,148.64213555622584,140.58547052383423,0.0
1191,1191.0,148.7625595294466,141.95143886566163,0.0
1192,1192.0,149.12779835385507,140.20783935546876,0.0
1193,1193.0,148.78195927175608,140.78131759643554,0.0
1194,1194.0,148.7189107264172,140.13501316070557,0.0
1195,1195.0,148.6863849020245,141.07050546646119,0.0
1196,1196.0,148.66194431152007,139.42373516082765,0.0
1197,1197.0,148.59117888277228,141.82446006774902,0.0
1198,1198.0,148.6227412351996,139.96449066162108,0.0
1199,1199.0,148.52374949657556,140.19966214179993,0.0
1200,1200.0,148.60345222640518,140.71752279281617,0.0
1201,1201.0,148.43686056259907,139.294514503479,0.0
1202,1202.0,148.57745292392644,140.01072719573975,0.0
1203,1203.0,148.51687546361578,140.03096897125243,0.0
1204,1204.0,148.68845779359944,140.04188682556153,0.0
1205,1205.0,148.45171660972363,139.7944009780884,0.0
1206,1206.0,148.38339907229548,141.57809072494507,0.0
1207,1207.0,148.6929442225562,140.49281009674073,0.0
1208,1208.0,148.46679963282864,140.65941833496095,0.0
1209,1209.0,148.51686599812123,141.32482307434083,0.0
1210,1210.0,148.5577959542082,139.01502952575683,0.0
1211,1211.0,148.3421693080122,139.72938623428345,0.0
1212,1212.0,148.31564748215555,140.7712635421753,0.0
1213,1213.0,148.52367396413678,140.89290718078612,0.0
1214,1214.0,148.24087061425652,140.57783336639403,0.0
1215,1215.0,148.3736830902461,140.31408809661866,0.0
1216,1216.0,148.38254095490532,141.0784855079651,0.0
1217,1217.0,148.36013031593478,139.62835693359375,0.0
1218,1218.0,148.4925741485273,140.3194180583954,0.0
1219,1219.0,148.34275102565385,140.00076068878172,0.0
1220,1220.0,148.24609986668887,139.60632205963134,0.0
1221,1221.0,148.36849265933037,139.79556121826172,0.0
1222,1222.0,148.44003395302127,140.6718856048584,0.0
1223,1223.0,148.33115728828642,139.07882732391357,0.0
1224,1224.0,148.30191459039244,140.30592483520508,0.0
1225,1225.0,148.3017710524978,140.45343515396118,0.0
1226,1226.0,148.30166058105652,140.89786891937257,0.0
1227,1227.0,148.2761129511125,140.2328741836548,0.0
1228,1228.0,148.16588085109538,140.19973476409913,0.0
1229,1229.0,148.0950945290291,139.10152503967285,0.0
1230,1230.0,148.2980230914583,140.93193294525148,0.0
1231,1231.0,148.05746495794767,141.7494910812378,0.0
1232,1232.0,148.11937726830593,138.83711471557618,0.0
1233,1233.0,148.15773437673394,141.19710594177246,0.0
1234,1234.0,148.04301133442408,139.91744186401368,0.0
1235,1235.0,148.0829982279286,139.76062622070313,0.0
1236,1236.0,148.0954344090187,140.87297325134278,0.0
1237,1237.0,148.00871952322998,140.24422328948975,0.0
1238,1238.0,148.13051468814865,139.59778060913087,0.0
1239,1239.0,148.00809988998404,140.32006294250488,0.0
1240,1240.0,147.90688986296607,139.65020637512208,0.0
1241,1241.0,147.9827461221242,139.17668918609618,0.0
1242,1242.0,148.00615509196965,140.1054685974121,0.0
1243,1243.0,147.86146579482337,139.22190543174744,0.0
1244,1244.0,148.07738499313893,137.9543800354004,0.0
1245,1245.0,148.08671045362348,141.52306732177735,0.0
1246,1246.0,147.94687750759752,141.17409873962401,0.0
1247,1247.0,147.9546397849526,142.0364181137085,0.0
1248,1248.0,147.88634499482436,140.62224655151368,0.0
1249,1249.0,147.7876924896481,139.69131870269774,0.0
1250,1250.0,147.97985292528614,140.7094175720215,0.0
1251,1251.0,147.76914236171078,140.11717058181762,0.0
1252,1252.0,147.94875787606142,141.03986820220948,0.0
1253,1253.0,147.88830868588553,141.45074438095094,0.0
1254,1254.0,147.84464291614717,138.948062210083,0.0
1255,1255.0,147.78464954149842,139.49651836395265,0.0
1256,1256.0,147.92656655571676,140.7579387664795,0.0
1257,1257.0,147.7026891818432,140.96705410003662,0.0
1258,1258.0,147.91833785281037,138.80934310913085,0.0
1259,1259.0,147.82283046443052,139.994873046875,0.0
1260,1260.0,147.7311133170489,141.04256664276124,0.0
1261,1261.0,147.680747134541,139.52552444458007,0.0
1262,1262.0,147.7561665216841,140.28502632141112,0.0
1263,1263.0,147.56330261928866,139.99301145553588,0.0
1264,1264.0,147.70237991896542,140.4842543029785,0.0
1265,1265.0,147.68679602297868,140.5509945487976,0.0
1266,1266.0,147.70401261226095,140.05917972564697,0.0
1267,1267.0,147.78479479116623,139.00656494140625,0.0
1268,1268.0,147.6683758181996,139.32281875610352,0.0
1269,1269.0,147.6295740255322,140.0415334701538,0.0
1270,1270.0,147.63844044044765,140.6191383743286,0.0
1271,1271.0,147.50643585498887,141.19455406188965,0.0
1272,1272.0,147.6403629059021,139.96051874160767,0.0
1273,1273.0,147.56796985363718,140.98792991638183,0.0
1274,1274.0,147.6731736418093,141.96837863922119,0.0
1275,1275.0,147.68380058847293,140.57282382965087,0.0
1276,1276.0,147.58568728244666,140.2254080963135,0.0
1277,1277.0,147.66129930793636,140.07084785461427,0.0
1278,1278.0,147.41858062993396,139.19688648223877,0.0
1279,1279.0,147.4438087041932,139.31973533630372,0.0
1280,1280.0,147.53273985249828,140.11526725769042,0.0
1281,1281.0,147.69824970423574,142.4445135498047,0.0
1282,1282.0,147.77404541101117,139.33579040527343,0.0
1283,1283.0,147.56402812303918,140.10549446105958,0.0
1284,1284.0,147.47174283506894,140.7934344291687,0.0
1285,1285.0,147.51549531412846,139.9258016204834,0.0
1286,1286.0,147.36151931361718,141.37179023742675,0.0
1287,1287.0,147.414062151945,139.98841606140138,0.0
1288,1288.0,147.34312726875748,140.1791752243042,0.0
1289,1289.0,147.43753473749064,141.16866039276124,0.0
1290,1290.0,147.43492092013358,139.74241836547853,0.0
1291,1291.0,147.46928672213747,140.6250873184204,0.0
1292,1292.0,147.42659172727605,139.8815660095215,0.0
1293,1293.0,147.44563613362988,140.2086562347412,0.0
1294,1294.0,147.2006421193932,140.25417137145996,0.0
1295,1295.0,147.2624161733642,138.29438735961915,0.0
1296,1296.0,147.36908007077497,140.15972579956053,0.0
1297,1297.0,147.3054416218671,139.46094070434572,0.0
1298,1298.0,147.1547531929883,139.94767929077148,0.0
1299,1299.0,147.20605750160988,139.8597869873047,0.0
1300,1300.0,147.29241652817439,140.24297332763672,0.0
1301,1301.0,147.39594182681554,140.97234405517577,0.0
1302,1302.0,147.24904577257658,140.8872255706787,0.0
1303,1303.0,147.2439373275487,139.24489418029785,0.0
1304,1304.0,147.2851234809076,140.4544916152954,0.0
1305,1305.0,147.3996383618827,140.03373203277587,0.0
1306,1306.0,147.25394115184292,137.98723430633544,0.0
1307,1307.0,147.43911708891994,138.82028282165527,0.0
1308,1308.0,147.35395596906392,140.3732361602783,0.0
1309,1309.0,147.1912806160522,137.64451202392578,0.0
1310,1310.0,147.13149041363687,141.49903465270995,0.0
1311,1311.0,147.035126717789,140.01082221984862,0.0
1312,1312.0,147.2083838139881,140.72272567749025,0.0
1313,1313.0,147.09841696217808,138.80499839782715,0.0
1314,1314.0,146.99813767529497,140.3645623779297,0.0
1315,1315.0,147.1000765025977,139.53177803039551,0.0
1316,1316.0,147.07869818010715,140.86957111358643,0.0
1317,1317.0,147.0865107041176,140.74015548706055,0.0
1318,1318.0,147.00526489460108,139.3175562286377,0.0
1319,1319.0,146.980499024343,140.26300674438477,0.0
1320,1320.0,146.94608095323196,138.24316778182984,0.0
1321,1321.0,147.01409167287326,140.46622749328614,0.0
1322,1322.0,146.98553311450314,140.48520011901854,0.0
1323,1323.0,147.0288850948064,141.10289947509764,0.0
1324,1324.0,147.01797207834744,140.2644360923767,0.0
1325,1325.0,146.91953105856675,139.56613204956054,0.0
1326,1326.0,147.15827450810056,141.79118324279784,0.0
1327,1327.0,146.99299353599548,139.75476821899414,0.0
1328,1328.0,147.0450353790293,139.93544082641603,0.0
1329,1329.0,146.84735018347249,140.62500099182128,0.0
1330,1330.0,146.93968857661642,140.27679931640625,0.0
1331,1331.0,146.97569589687117,140.78065856933594,0.0
1332,1332.0,147.01501893809348,141.48241470336913,0.0
1333,1333.0,146.92337509747708,140.43418376922608,0.0
1334,1334.0,146.93101137795833,141.39639881134033,0.0
1335,1335.0,146.80157355643283,140.98947872161864,0.0
1336,1336.0,146.96089651164382,139.39603012084962,0.0
1337,1337.0,146.93325050084277,139.90195777893067,0.0
1338,1338.0,146.81939345033481,140.4104472541809,0.0
1339,1339.0,146.7300011594127,140.03388061523438,0.0
1340,1340.0,146.83631113283562,140.5510712623596,0.0
1341,1341.0,146.83674190428522,140.65658517837525,0.0
1342,1342.0,146.77497837591653,139.6022188949585,0.0
1343,1343.0,146.87728417361626,140.117776260376,0.0
1344,1344.0,146.83011691746086,140.68346145629883,0.0
1345,1345.0,146.73338614882846,139.49347213745116,0.0
1346,1346.0,146.8815375855234,140.217345123291,0.0
1347,1347.0,146.96669251409443,140.3440179824829,0.0
1348,1348.0,146.6521372807026,139.60248878479004,0.0
1349,1349.0,146.75863505040758,139.39796073913575,0.0
1350,1350.0,146.684041527895,139.82733295440673,0.0
1351,1351.0,146.78301310224967,139.39308044433594,0.0
1352,1352.0,146.66192829449972,139.37502128601074,0.0
1353,1353.0,146.65756138107994,139.94047260284424,0.0
1354,1354.0,146.63366469154454,139.29556358337402,0.0
1355,1355.0,146.68670334112764,140.53736549377442,0.0
1356,1356.0,146.64664863980178,139.68120361328124,0.0
1357,1357.0,146.59126983035694,138.49137783050537,0.0
1358,1358.0,146.60988035643945,139.5169859457016,0.0
1359,1359.0,146.687701776991,139.6473690032959,0.0
1360,1360.0,146.57611927899447,139.30797233581544,0.0
1361,1361.0,146.53908241787343,139.2523634338379,0.0
1362,1362.0,146.55541530753626,138.18751533508302,0.0
1363,1363.0,146.59356889062457,140.02999946594238,0.0
1364,1364.0,146.5835109559695,139.57895500183105,0.0
1365,1365.0,146.57912592728934,140.46611671447755,0.0
1366,1366.0,146.74927318760842,139.8237544631958,0.0
1367,1367.0,146.6625133409163,141.22091484069824,0.0
1368,1368.0,146.53603902284544,140.63326904296875,0.0
1369,1369.0,146.49312991315668,139.28443138122557,0.0
1370,1370.0,146.6699387643554,140.7635246658325,0.0
1371,1371.0,146.39803178416358,140.0049394416809,0.0
1372,1372.0,146.61123092663408,138.51574275970458,0.0
1373,1373.0,146.5361906386626,140.9177465057373,0.0
1374,1374.0,146.47521938745422,140.85419231414795,0.0
1375,1375.0,146.29606665153696,141.56117851257324,0.0
1376,1376.0,146.4665878499638,138.4425036239624,0.0
1377,1377.0,146.4032289770637,140.96599342346192,0.0
1378,1378.0,146.3959769365041,139.4745002746582,0.0
1379,1379.0,146.38638995088712,142.3406346130371,0.0
1380,1380.0,146.4413654774006,140.491925945282,0.0
1381,1381.0,146.2781106946926,139.9105207824707,0.0
1382,1382.0,146.50906251218584,139.74718986511232,0.0
1383,1383.0,146.40623466111194,140.06214889526368,0.0
1384,1384.0,146.33213284880225,140.3044834136963,0.0
1385,1385.0,146.25107356996247,139.39476734161377,0.0
1386,1386.0,146.42745736977068,140.7846128845215,0.0
1387,1387.0,146.2175492555204,140.29251583099366,0.0
1388,1388.0,146.19772652377986,138.78980129241944,0.0
1389,1389.0,146.30559310674667,140.3820834350586,0.0
1390,1390.0,146.29452829698118,140.7908252334595,0.0
1391,1391.0,146.27200441916784,139.94504219055176,0.0
1392,1392.0,146.23494996336373,141.4110494995117,0.0
1393,1393.0,146.18429058007519,138.24218940734863,0.0
1394,1394.0,146.32966613815287,138.3444953918457,0.0
1395,1395.0,146.183853186381,139.03255256652832,0.0
1396,1396.0,146.14064415440416,140.60771995544434,0.0
1397,1397.0,146.25332326332727,138.7887020111084,0.0
1398,1398.0,146.2178729669494,140.9262329864502,0.0
1399,1399.0,146.22117741565512,139.34577644348144,0.0
1400,1400.0,146.207339259374,138.69762084960936,0.0
1401,1401.0,146.0732570092365,140.15923011779785,0.0
1402,1402.0,146.04952199475935,139.03597206115722,0.0
1403,1403.0,146.06930109245607,140.7799914932251,0.0
1404,1404.0,146.03983877996,138.9995366668701,0.0
1405,1405.0,146.18577023939653,139.75610534667967,0.0
1406,1406.0,146.10728416712598,140.840118560791,0.0
1407,1407.0,146.05702587233648,139.08025367736818,0.0
1408,1408.0,146.1473775585011,140.87910385131835,0.0
1409,1409.0,146.02759695744274,139.3207438659668,0.0
1410,1410.0,146.08181216300136,138.23040054321288,0.0
1411,1411.0,146.10407214525975,140.42898765563965,0.0
1412,1412.0,145.96295924740608,139.30292774200439,0.0
1413,1413.0,146.00954918365287,139.81186866760254,0.0
1414,1414.0,146.07046755935207,139.49304054260253,0.0
1415,1415.0,145.9438367411103,139.71744499206542,0.0
1416,1416.0,146.03207859371648,140.8656974029541,0.0
1417,1417.0,146.02474064395886,138.95352405548095,0.0
1418,1418.0,145.95119880262047,140.94878749847413,0.0
1419,1419.0,145.94042425550595,140.1046301269531,0.0
1420,1420.0,145.9683994174726,141.2641187286377,0.0
1421,1421.0,145.95257187628988,140.90842388153075,0.0
1422,1422.0,145.86839681191879,141.06008346557618,0.0
1423,1423.0,146.00563167706883,139.49694946289063,0.0
1424,1424.0,145.9885873136376,141.10681880950926,0.0
1425,1425.0,145.8514673550201,139.37243339538574,0.0
1426,1426.0,145.80263613551554,141.2491820907593,0.0
1427,1427.0,145.75413602200422,140.596241607666,0.0
1428,1428.0,145.8779607438078,140.38900024414062,0.0
1429,1429.0,146.00408052256614,141.63690223693848,0.0
1430,1430.0,145.8816741658702,140.41586990356444,0.0
1431,1431.0,145.85920736336948,138.52536247253417,0.0
1432,1432.0,145.76844379887436,140.55350059509277,0.0
1433,1433.0,145.87522736424148,137.18268508911132,0.0
1434,1434.0,145.88515165001456,138.81891403198242,0.0
1435,1435.0,145.75496016092976,140.1431876373291,0.0
1436,1436.0,145.8466288131656,141.47606853485107,0.0
1437,1437.0,145.73459728864708,140.19433506011964,0.0
1438,1438.0,145.7184171113703,139.10929336547852,0.0
1439,1439.0,145.65361899821445,139.09533111572264,0.0
1440,1440.0,145.74550106761433,141.47266403198242,0.0
1441,1441.0,145.7800167282904,138.7104593658447,0.0
1442,1442.0,145.84084061153007,140.8985195159912,0.0
1443,1443.0,145.88431627947875,139.69392936706544,0.0
1444,1444.0,145.63092473957275,140.2296206665039,0.0
1445,1445.0,145.8185573755009,142.03259101867675,0.0
1446,1446.0,145.6837803399322,139.45339729309083,0.0
1447,1447.0,145.60757781760861,139.55337020874023,0.0
1448,1448.0,145.73251186406975,140.70709457397462,0.0
1449,1449.0,145.84273916690037,139.58366722106933,0.0
1450,1450.0,145.7727667104596,140.06526639938355,0.0
1451,1451.0,145.53681161962373,139.9576109313965,0.0
1452,1452.0,145.68192733020493,137.74920639038086,0.0
1453,1453.0,145.7092473116547,140.27334259033202,0.0
1454,1454.0,145.57876796431012,139.23211330413818,0.0
1455,1455.0,145.5961345675979,140.66053359985352,0.0
1456,1456.0,145.6373648594967,139.94216453552247,0.0
1457,1457.0,145.61513804799378,139.3375117111206,0.0
1458,1458.0,145.5658349719192,140.58522857666014,0.0
1459,1459.0,145.65648679203457,138.63763580322265,0.0
1460,1460.0,145.48813051416417,139.95678749084473,0.0
1461,1461.0,145.56723915092874,138.80079345703126,0.0
1462,1462.0,145.47792854566768,140.17292377471924,0.0
1463,1463.0,145.540622676623,139.96815536499022,0.0
1464,1464.0,145.55222286489274,140.78261161804198,0.0
1465,1465.0,145.47804779645168,141.972368888855,0.0
1466,1466.0,145.51576028609517,141.31422206878662,0.0
1467,1467.0,145.60696725221595,139.98886123657226,0.0
1468,1468.0,145.62411639208744,140.6308042907715,0.0
1469,1469.0,145.49494352181753,138.0610888671875,0.0
1470,1470.0,145.50836279628254,139.92594135284423,0.0
1471,1471.0,145.43443339582646,140.57430320739746,0.0
1472,1472.0,145.40462257881356,139.96697387695312,0.0
1473,1473.0,145.35110470376833,138.33920558929444,0.0
1474,1474.0,145.39187398351805,140.00054550170898,0.0
1475,1475.0,145.33486235030975,140.47677730560304,0.0
1476,1476.0,145.39428544385265,139.5295694732666,0.0
1477,1477.0,145.33897093048,139.98359230041504,0.0
1478,1478.0,145.322275316643,139.94601051330565,0.0
1479,1479.0,145.39139700981102,141.18291736602782,0.0
1480,1480.0,145.3950363375442,140.2184893798828,0.0
1481,1481.0,145.3127851144232,138.91688358306885,0.0
1482,1482.0,145.47115136122463,140.3403542327881,0.0
1483,1483.0,145.36126900379105,138.99511875152587,0.0
1484,1484.0,145.32277684568155,139.0493942260742,0.0
1485,1485.0,145.4016779319686,138.29243625640868,0.0
1486,1486.0,145.15154180355745,139.99334114074708,0.0
1487,1487.0,145.23586022348115,137.7489444732666,0.0
1488,1488.0,145.27588559350582,138.85511695861817,0.0
1489,1489.0,145.3096090555191,141.1331628417969,0.0
1490,1490.0,145.29954999784027,140.87184967041014,0.0
1491,1491.0,145.37313941305334,137.52787776947022,0.0
1492,1492.0,145.32886035656688,137.4601922607422,0.0
1493,1493.0,145.20025453654202,140.57273002624513,0.0
1494,1494.0,145.12682786471916,140.00651039123534,0.0
1495,1495.0,145.28622963597076,139.43800354003906,0.0
1496,1496.0,145.2543352049529,138.6319928741455,0.0
1497,1497.0,145.2926456974492,139.58716636657715,0.0
1498,1498.0,145.1374155783894,141.129916305542,0.0
1499,1499.0,145.13916403399574,141.72644073486327,0.0
1500,1500.0,145.23955431090462,140.38986743927,0.0
1501,1501.0,145.21093271491503,139.55996353149413,0.0
1502,1502.0,145.15313824114173,139.5998777770996,0.0
1503,1503.0,145.0886762487527,138.69453521728516,0.0
1504,1504.0,145.1019678376901,139.8525762939453,0.0
1505,1505.0,145.16054850501243,142.1041960144043,0.0
1506,1506.0,145.0621564447037,140.27804107666014,0.0
1507,1507.0,145.20256955835555,138.35389026641846,0.0
1508,1508.0,145.02847181772944,141.42071235656738,0.0
1509,1509.0,145.14022544648913,141.81407905578612,0.0
1510,1510.0,145.09535822425227,138.4141116333008,0.0
1511,1511.0,144.96850819674404,138.98264026641846,0.0
1512,1512.0,145.02718402376078,141.65133270263672,0.0
1513,1513.0,145.02627436445218,141.36354278564454,0.0
1514,1514.0,144.9729156572891,136.71396545410155,0.0
1515,1515.0,145.1133553461595,140.77455924987794,0.0
1516,1516.0,145.0837765143616,140.57080001831054,0.0
1517,1517.0,145.07016912893815,140.48037139892577,0.0
1518,1518.0,145.09011627577772,139.8158428955078,0.0
1519,1519.0,144.99160636954838,139.86304534912108,0.0
1520,1520.0,145.00436800330576,140.24770477294922,0.0
1521,1521.0,144.95413342750433,140.07644805908203,0.0
1522,1522.0,144.84745318417598,140.0572759246826,0.0
1523,1523.0,145.0005087426696,139.17955883026124,0.0
1524,1524.0,145.05635344086272,140.79867065429687,0.0
1525,1525.0,144.89410299411927,140.25127670288086,0.0
1526,1526.0,144.9827950173195,139.36122283935546,0.0
1527,1527.0,144.9815290758345,140.30504306793213,0.0
1528,1528.0,144.88712534519158,141.20276901245117,0.0
1529,1529.0,144.88454362339445,142.49183547973632,0.0
1530,1530.0,144.84629569458238,139.0017512512207,0.0
1531,1531.0,144.97779868997708,140.40648986816407,0.0
1532,1532.0,144.99509492903044,139.86410736083985,0.0
1533,1533.0,144.9454499028909,140.1387498855591,0.0
1534,1534.0,144.90111773336776,138.22070625305176,0.0
1535,1535.0,144.83297893596418,140.09498947143555,0.0
1536,1536.0,144.8507656162917,140.75485534667968,0.0
1537,1537.0,144.84486295680807,140.98062492370605,0.0
1538,1538.0,144.83780509390013,140.321075592041,0.0
1539,1539.0,144.88744981048083,139.76828796386718,0.0
1540,1540.0,144.81058897685523,141.06321620941162,0.0
1541,1541.0,144.89978321316266,139.6458869934082,0.0
1542,1542.0,144.84889481715481,140.0244761657715,0.0
1543,1543.0,144.82565712447118,140.1580200958252,0.0
1544,1544.0,144.71871687320748,139.76478008270263,0.0
1545,1545.0,144.73672966290002,139.3524193572998,0.0
1546,1546.0,144.81069053804032,140.81176918029786,0.0
1547,1547.0,144.77664555954212,141.13274696350098,0.0
1548,1548.0,144.79903055429457,139.38202751159668,0.0
1549,1549.0,144.8632285403242,140.09056793212892,0.0
1550,1550.0,144.7479758856995,139.56689514160155,0.0
1551,1551.0,144.81521326700846,136.77160675048827,0.0
1552,1552.0,144.77779603365695,142.8208142089844,0.0
1553,1553.0,144.71165266494557,140.9763375091553,0.0
1554,1554.0,144.6900929329612,140.01784606933595,0.0
1555,1555.0,144.57548289337544,140.03347778320312,0.0
1556,1556.0,144.8007792296554,139.6032684326172,0.0
1557,1557.0,144.6313277962232,139.63961372375488,0.0
1558,1558.0,144.578460571212,139.2425749206543,0.0
1559,1559.0,144.70414805701284,138.35293502807616,0.0
1560,1560.0,144.65519212568648,139.64288558959962,0.0
1561,1561.0,144.77437456978691,139.3604224395752,0.0
1562,1562.0,144.6265285877748,140.24226806640624,0.0
1563,1563.0,144.5569607887846,140.16592025756836,0.0
1564,1564.0,144.58884434887858,140.33270763397218,0.0
1565,1565.0,144.61719323919277,140.55544841766357,0.0
1566,1566.0,144.56627490881718,139.2687895965576,0.0
1567,1567.0,144.6084865391375,138.74956665039062,0.0
1568,1568.0,144.57259333287826,139.2426777648926,0.0
1569,1569.0,144.42504909568362,140.00236679077148,0.0
1570,1570.0,144.56035188048776,140.09776626586915,0.0
1571,1571.0,144.46799904870264,139.8599047088623,0.0
1572,1572.0,144.7542006737054,140.12426681518554,0.0
1573,1573.0,144.55640014299237,139.49082790374757,0.0
1574,1574.0,144.5892541009248,138.20848258972168,0.0
1575,1575.0,144.38855578046858,142.56941009521483,0.0
1576,1576.0,144.4899812551219,140.73503639221192,0.0
