epoch,train_loss,test_loss,vae_efficiency,n0_fr1,zero_pixels
481,230.78338936984656,248.26962426992563,0.515,43,9647.575
482,230.7604230378681,248.19552143261984,0.505,34,9649.42
483,230.7535288432371,248.38749334216118,0.51,37,9615.965
484,230.7020035917994,248.25513370220477,0.525,43,9646.485
485,230.69142057938905,247.68854168745187,0.53,39,9667.075
486,230.68715076333157,248.09986822421735,0.535,44,9651.1
487,230.65790904271424,248.1164759030709,0.455,33,9646.11
488,230.6806088179972,248.39193897063916,0.46,30,9693.465
489,230.61302350530752,248.3028633044316,0.535,44,9654.985
490,230.61111062911385,248.15219686581537,0.555,40,9613.205
491,230.58523144785215,248.3082499228991,0.49,36,9628.955
492,230.54533784096242,248.2543374941899,0.52,41,9660.33
493,230.56971056158633,248.03200630499765,0.435,30,9630.49
494,230.53894237802626,247.89181425021246,0.46,32,9645.86
495,230.49008317147062,248.55353865256677,0.55,45,9635.11
496,230.47596048774597,248.0671660900116,0.55,44,9655.805
497,230.4818700119737,248.08518682993375,0.545,43,9659.655
498,230.46688354089844,247.79354172486526,0.505,36,9650.845
499,230.42570590987435,248.54695465931525,0.54,37,9641.735
500,230.4085805240591,247.82720539661554,0.42,32,9648.62
501,230.4192057049796,248.2697945007911,0.535,44,9682.745
502,230.35680553771758,247.69548106193542,0.44,33,9660.795
503,230.38540306376206,248.02995912845319,0.535,46,9685.665
504,230.30938852394777,247.9617283802766,0.535,39,9670.76
505,230.31073338759052,248.02386006025168,0.45,28,9650.49
506,230.3092824775732,248.3861045241356,0.505,36,9654.33
507,230.28850794238227,248.6755969295135,0.545,37,9663.115
508,230.26820017386274,248.6051424925144,0.505,40,9647.915
509,230.23945706371418,247.769257073219,0.49,32,9655.33
510,230.2320620686956,247.92162229464606,0.46,34,9643.985
511,230.2124625846864,248.01741212147934,0.52,40,9674.69
512,230.18160097302143,247.7857002570079,0.47,34,9659.215
513,230.16137238403516,247.94035944113364,0.51,34,9653.145
514,230.18290549512136,248.21304738980072,0.51,34,9654.055
515,230.12976798522837,248.04560768604279,0.49,32,9642.4
516,230.11025133701273,247.94623129642926,0.51,32,9664.815
517,230.09968013847734,248.16786792645087,0.555,51,9653.02
518,230.08414776364108,247.98375144830118,0.515,37,9641.075
519,230.07845614810776,247.70898965688852,0.525,39,9658.71
520,230.07713038208027,247.64716376249606,0.505,44,9645.785
521,230.04691855272603,247.99181970266196,0.47,33,9648.71
522,229.99549960058067,247.4851999970583,0.58,38,9679.365
523,229.98775877020122,247.4761797923308,0.54,36,9642.44
524,229.96077207842353,247.02987179389368,0.5,36,9650.85
525,229.95054135223003,248.00013192800375,0.505,34,9663.445
526,229.94580248393876,247.97552262361233,0.46,33,9662.63
527,229.91623648236646,248.04623293876648,0.585,40,9637.725
528,229.91885876986262,247.5552107187418,0.45,32,9657.35
529,229.8952494044072,247.60960372594687,0.445,26,9624.795
530,229.90472382079028,247.88982917253787,0.47,34,9683.5
531,229.88189429899592,247.83435858212985,0.555,42,9635.555
532,229.83081352839727,248.16092095008264,0.48,36,9676.175
533,229.80207573548086,247.6540173842357,0.46,40,9686.3
534,229.82497897334915,247.72102455909436,0.47,33,9684.895
535,229.79779294895846,247.37402332287567,0.525,48,9702.47
536,229.7734963902975,247.43272297198956,0.465,37,9646.92
537,229.79912336663745,247.7601397404304,0.465,33,9656.1
538,229.7360810278538,247.9881213261531,0.53,36,9667.875
539,229.72251126882853,247.97973320117364,0.53,43,9649.24
540,229.72692533637525,247.81747064682153,0.48,30,9654.605
541,229.7129342585434,247.38180404443008,0.465,38,9674.39
542,229.67763849213944,247.33873844146729,0.53,39,9651.785
543,229.67940135671495,247.62903007177206,0.49,35,9693.21
544,229.65019291803762,247.62741456581995,0.505,40,9652.085
545,229.64267457678014,247.7594778216802,0.5,39,9652.23
546,229.59198245906262,247.58241192194131,0.48,35,9667.085
547,229.59625063842253,247.40405262892062,0.55,45,9686.79
548,229.58107134518582,247.13870361218085,0.535,39,9637.05
549,229.57910172587904,247.4139873614678,0.55,39,9676.705
550,229.56492439099083,247.53953176278335,0.535,38,9669.77
551,229.54717852222248,247.4694184064865,0.51,43,9674.29
552,229.50810809397802,247.2928357536976,0.52,37,9696.595
553,229.49459851454932,247.9664425804065,0.515,35,9642.055
554,229.49961192592255,247.60237410893808,0.54,41,9655.54
555,229.46868765374143,246.86267213638013,0.515,43,9670.3
556,229.458817234455,247.2942212178157,0.485,33,9660.585
557,229.44075812270157,247.35328356577799,0.45,24,9678.415
558,229.4328886856849,247.27432664541098,0.455,36,9622.4
559,229.40881217970497,247.53831375562228,0.505,36,9656.8
560,229.38064016072676,247.47931476739737,0.465,32,9640.985
561,229.37272359902965,247.37792902726395,0.495,37,9655.18
562,229.36023536249553,247.54231379123834,0.525,44,9666.2
563,229.33510639020318,247.29688895665683,0.475,40,9641.11
564,229.3410097981822,247.13103791842093,0.5,37,9650.96
565,229.33695923564383,247.02978550470792,0.49,35,9648.165
566,229.29916287704023,247.18771034249892,0.54,44,9662.47
567,229.29379776901015,247.45338700367853,0.5,33,9656.945
568,229.2368499661088,247.37024009227753,0.485,31,9659.035
569,229.22344920671927,246.76903816369864,0.555,46,9660.78
570,229.23578160871295,247.50819749098557,0.515,38,9683.36
571,229.22857662468962,247.66064100082104,0.45,26,9690.945
572,229.19512405971113,247.4126057258019,0.455,29,9656.215
573,229.2009715234483,247.17004976822778,0.5,42,9639.175
574,229.1954260969867,247.40766624303964,0.455,26,9690.235
575,229.16649668355882,246.93366755889014,0.475,34,9654.67
576,229.15626437328626,247.24179265132318,0.505,31,9671.395
577,229.13196369991527,247.2372551743801,0.47,39,9655.915
578,229.12361855950957,247.12235277432663,0.415,34,9649.265
579,229.08870407387062,247.48526923473065,0.46,34,9659.405
580,229.09620473239866,246.6829360127449,0.525,32,9636.98
581,229.05151307126803,247.0953164284046,0.48,31,9657.43
582,229.0412368169737,247.15379810791748,0.54,40,9641.17
583,229.05329681841852,247.12583095293778,0.505,36,9651.225
584,229.02719760017413,246.67999103436102,0.48,36,9640.09
585,228.9999722627728,246.71867215174896,0.475,35,9676.66
586,229.00399284961657,247.42418492757358,0.48,31,9684.71
587,228.97246038701144,246.94624767853662,0.485,32,9688.385
588,228.97055290784982,247.20305310762845,0.48,39,9663.11
589,228.98763072986716,246.8812352006252,0.49,34,9689.285
590,228.92293576608432,247.02332005133997,0.515,43,9671.335
591,228.92983306171945,247.5314838702862,0.42,32,9673.105
592,228.92413524156154,246.9412410580195,0.485,37,9672.245
593,228.89788465466447,247.27664058025067,0.485,36,9633.7
594,228.90744549681946,247.14378114847037,0.455,28,9633.115
595,228.85023481848398,246.90453522021954,0.455,26,9671.965
596,228.857891804306,246.9834838784658,0.545,38,9655.08
597,228.86580117354578,247.04648310404556,0.53,41,9683.705
598,228.80109861699788,246.99205250006455,0.56,45,9657.295
599,228.8185234261693,247.5686290722627,0.445,37,9662.12
600,228.8103939370945,247.79421963600012,0.465,31,9673.775
601,228.81317127159758,246.71253835237943,0.505,35,9642.225
602,228.77465271917063,246.7538830087735,0.455,33,9670.135
603,228.75940203743,247.51363498889484,0.525,40,9636.18
604,228.73551143849156,246.36450829872717,0.455,33,9686.375
605,228.73758989033803,246.78945904511673,0.54,38,9664.085
606,228.73982615704182,246.79803153184744,0.5,36,9665.355
607,228.7271673955163,246.65628562523767,0.53,36,9655.485
608,228.6869126761619,247.10736701121698,0.535,38,9655.135
609,228.6745657337237,247.36922741853274,0.495,33,9680.755
610,228.66669497077848,247.66621749217694,0.5,36,9681.63
611,228.6641548582919,247.43615586941058,0.48,30,9666.755
612,228.65097097673896,246.80240772320673,0.48,38,9661.905
613,228.65037021715455,247.23179859839954,0.47,38,9658.835
614,228.63136880685963,247.07521804479452,0.56,39,9641.395
615,228.60688419775198,246.7888327561892,0.52,38,9669.315
616,228.57788894431218,247.4037992679156,0.545,38,9674.92
617,228.6015204665247,246.8410301208496,0.515,41,9637.57
618,228.56544333808108,247.12673623745258,0.525,35,9672.85
619,228.55911835634276,247.23799158059634,0.5,36,9650.835
620,228.54078189993464,246.44313276731052,0.485,30,9656.16
621,228.5532122302248,247.29425419293918,0.5,40,9651.81
622,228.54608280610393,246.73730748433334,0.51,38,9659.68
623,228.48491303162356,246.9890071428739,0.51,38,9656.055
624,228.49752364575073,247.1523816218743,0.495,33,9652.645
625,228.48707646208734,247.17099786721744,0.52,39,9658.855
626,228.47988413557957,247.4030453975384,0.5,35,9672.245
627,228.4573645165119,246.925580905034,0.44,36,9650.51
628,228.45267947173267,246.7842554312486,0.515,36,9624.88
629,228.4305709620253,246.66293905331537,0.485,34,9650.295
630,228.39350817214788,246.7927790421706,0.535,40,9656.39
631,228.43253156815774,247.0332245551623,0.555,38,9645.925
632,228.38921454926304,247.004742035499,0.49,36,9644.405
633,228.38670726026672,246.26805507219754,0.505,35,9682.115
634,228.32243918151576,246.4627262170498,0.46,32,9684.015
635,228.32855006460554,246.99413166137842,0.495,41,9656.53
636,228.37562023250635,246.87250257455386,0.535,41,9667.355
637,228.3366405363218,247.03993160908038,0.565,46,9666.955
638,228.33792388920668,246.97093890263483,0.525,30,9645.635
639,228.32554336045504,247.14209057734564,0.485,34,9663.61
640,228.28468717945148,246.83238706221948,0.565,45,9633.995
641,228.2754982342318,246.5918418765068,0.5,37,9666.1
642,228.27979238126684,246.2366026181441,0.53,38,9668.965
643,228.25189891687856,246.25050810667184,0.45,31,9674.55
644,228.2610903264473,247.2032501926789,0.525,38,9657.35
645,228.2099126348625,246.48067985589688,0.475,35,9652.625
646,228.19514957446003,245.95641946792603,0.495,37,9636.945
647,228.18063025175843,246.42227912407654,0.525,37,9674.075
648,228.20235749872478,246.9781032342177,0.52,37,9674.855
649,228.1861262787335,246.82265902941043,0.54,36,9647.35
650,228.1705210946933,247.05160251030554,0.525,42,9666.76
651,228.1648281959658,246.75966789172247,0.495,34,9632.575
652,228.12988034059245,246.38969304928412,0.525,34,9658.83
653,228.1191030902627,246.2914441411312,0.495,37,9704.305
654,228.1259985605294,246.6148761510849,0.465,32,9639.535
655,228.11727512902084,246.67368854467685,0.565,40,9636.67
656,228.10409948589998,246.70700241969183,0.42,26,9653.055
657,228.11384584670785,246.4334736603957,0.515,44,9668.215
658,228.07880071713564,246.66970079678757,0.495,36,9658.655
659,228.04642555586832,246.39510522438928,0.475,33,9649.6
660,228.0411942796979,246.93935294334705,0.54,46,9656.48
661,228.03729660855146,246.96653030468866,0.525,42,9653.095
662,228.03325775232534,246.52571692833533,0.53,39,9646.86
663,228.0258127258166,246.58340908930853,0.49,31,9668.975
664,227.9928950199429,246.2652946481338,0.41,24,9641.565
665,227.99271630099807,246.790173970736,0.51,43,9650.585
666,227.98544851837136,246.57857678945248,0.49,38,9647.7
667,227.95095251042966,246.34219086170197,0.53,41,9667.31
668,227.95208353677222,246.4882729420295,0.445,33,9643.765
669,227.92677323844734,246.4764855320637,0.58,45,9659.4
670,227.94798658679414,246.30664445803717,0.49,34,9642.04
671,227.92496107497098,246.2746450167436,0.485,34,9646.76
672,227.90747597369818,246.6056847366003,0.48,38,9659.655
673,227.89465630997464,246.39717263900317,0.465,32,9658.58
674,227.89123594373888,246.49550320551947,0.485,42,9649.27
675,227.9024091812736,246.87707790961633,0.545,37,9625.85
676,227.88105145090873,247.0684088927049,0.485,31,9661.065
677,227.87604851585357,246.8333458166856,0.485,34,9687.17
678,227.83736006636897,246.33424905630258,0.54,41,9654.01
679,227.8369618209283,246.78012224802603,0.545,47,9673.355
680,227.84408094606428,246.1881386408439,0.48,27,9650.38
681,227.80266918327146,246.26064306039078,0.555,41,9677.895
682,227.81037034771825,246.2503918237411,0.475,38,9641.575
683,227.7837162817275,246.375958442688,0.48,33,9676.52
684,227.76640831125053,246.59782271201794,0.52,38,9673.605
685,227.79076192989854,246.5425458229505,0.515,36,9659.945
686,227.74779767979936,246.47980160896594,0.475,35,9659.505
687,227.74329164787284,246.31362075072067,0.53,38,9667.885
688,227.72814859309733,246.52312215474936,0.475,30,9684.59
689,227.72374521379626,246.5153437256813,0.475,37,9655.87
690,227.69564599035863,246.40317631799442,0.425,24,9668.8
691,227.68953869375872,246.6367050592716,0.55,33,9642.255
692,227.65811060303832,247.22832720096295,0.505,33,9665.075
693,227.67828601010962,245.93145283368918,0.56,45,9668.965
694,227.67528731211385,246.11354946402403,0.495,39,9622.985
695,227.64882173554196,246.03635971362775,0.445,29,9658.855
696,227.65108697847919,246.36517070806943,0.505,36,9662.515
697,227.61577478928314,246.73302294657782,0.515,38,9668.055
698,227.63943785557095,246.16138897950833,0.505,41,9667.585
699,227.65340568764583,246.5843824331577,0.47,35,9632.31
700,227.62587158099632,246.05072068251096,0.515,35,9648.06
701,227.59853048663263,246.52600398430457,0.52,40,9647.17
702,227.58000566319456,246.58799402530377,0.465,31,9673.01
703,227.57177143187045,246.31945874140814,0.47,24,9681.92
704,227.56189985933727,246.71565868075078,0.54,43,9655.385
705,227.58083941089436,246.37529237453754,0.415,28,9639.845
706,227.54296128514736,245.92869635270193,0.545,36,9679.145
707,227.53577930908017,246.46449323342398,0.49,30,9685.02
708,227.5068008409479,246.19030400422903,0.505,41,9646.21
709,227.50310821283193,246.31762334016653,0.51,37,9648.21
710,227.49655481904514,246.3450140953064,0.495,34,9671.245
711,227.49918301115312,246.1815437582823,0.5,41,9687.275
712,227.486757119424,246.4807414458348,0.51,37,9642.44
713,227.48294315998046,246.14788541427026,0.46,34,9652.79
714,227.4795928045737,246.10984177772815,0.48,40,9652.12
715,227.48200853414932,246.71530972077295,0.565,40,9624.14
716,227.412758334892,246.13271020467465,0.545,47,9653.47
717,227.4279059418962,246.2465859055519,0.46,34,9685.29
718,227.43651537116827,246.50689598688712,0.52,40,9677.315
719,227.41984882537884,245.83503584678357,0.48,38,9643.015
720,227.385948370986,246.5130000435389,0.49,33,9637.72
721,227.38783203866893,245.95719130681113,0.485,34,9657.92
722,227.38012983580586,246.27241915005905,0.46,29,9643.195
723,227.3694638221879,246.14986294049484,0.52,37,9644.865
724,227.3590513022094,246.22574361929526,0.5,38,9623.45
725,227.34418633746913,246.53680416253897,0.495,37,9674.165
726,227.31699386280388,246.5929046319081,0.505,39,9640.32
727,227.34024603049613,246.1543610921273,0.525,42,9672.31
728,227.321785950221,245.960030908768,0.52,43,9659.23
729,227.32032302312237,246.25091316149786,0.52,44,9689.51
730,227.29433904205075,246.11916609452322,0.48,31,9651.755
731,227.27262737598022,246.5146945623251,0.505,36,9611.53
732,227.27061080670978,246.98829014943198,0.51,38,9643.44
733,227.2856218541219,245.81996704064883,0.52,35,9671.255
734,227.28849868152295,246.368670048622,0.505,37,9703.48
735,227.24912056779738,246.11987269841708,0.505,37,9648.625
736,227.24391875102052,245.48439014874972,0.49,34,9648.26
737,227.25669028682327,246.37374672522913,0.495,42,9630.325
738,227.2239056299271,246.15904002006238,0.475,35,9651.195
739,227.19909129980732,246.2005650309416,0.495,38,9647.065
740,227.17572519092766,246.40977984208328,0.525,43,9670.97
741,227.19839844589572,246.29501823278574,0.465,34,9645.02
742,227.2027929361556,246.51437693834305,0.59,47,9680.53
743,227.1768356861637,246.05159051601703,0.51,37,9668.95
744,227.1512645860395,246.1559315598928,0.455,34,9671.81
745,227.14098582640597,245.97209073947027,0.485,29,9642.855
746,227.15839313308817,246.57140614436224,0.535,33,9684.38
747,227.14150521711974,245.92743790608185,0.515,43,9668.01
748,227.13756089660384,246.2166669185345,0.525,35,9676.695
749,227.08364809498775,246.20047840705286,0.465,36,9672.69
750,227.1014654644741,246.0546662715765,0.515,41,9644.165
751,227.10002014248533,246.16590549395636,0.545,41,9641.865
752,227.0724848090394,246.0578224658966,0.505,34,9632.13
753,227.04629154173344,246.30204618894138,0.485,37,9657.215
754,227.05703048113006,247.24289512634277,0.48,37,9641.37
755,227.03991316382687,246.07858484524948,0.46,34,9673.02
756,227.06007554156446,245.92882729493655,0.56,44,9673.025
757,227.04880620662513,246.3111507021464,0.47,36,9621.08
758,227.01873106710104,246.21720207654514,0.49,35,9650.595
759,227.01970670659665,246.09057807922363,0.5,36,9648.18
760,227.02628241935676,245.88471387441342,0.445,31,9676.925
761,226.97539983510134,246.42119374642004,0.52,35,9678.19
762,226.9944563116938,246.50215403850262,0.48,39,9642.4
763,226.98628915008513,246.1889208463522,0.505,42,9634.54
764,226.97891956835764,246.49647667774786,0.485,34,9627.27
765,226.9532604618709,245.96298956871033,0.575,46,9643.75
766,226.95465823939398,246.60863909354578,0.485,31,9673.355
767,226.94930490657444,246.02050964648907,0.47,34,9638.605
768,226.96093784885207,245.57872765797836,0.535,39,9624.04
769,226.9536523837866,245.7749472948221,0.54,43,9649.275
770,226.92586987179567,245.65388252184943,0.505,44,9622.71
771,226.94790465685313,245.70395260590774,0.44,31,9651.49
772,226.89765617720622,245.99102686918698,0.48,39,9668.325
773,226.89632749564763,246.68593575862738,0.485,32,9653.755
774,226.87363618264345,245.9708655155622,0.53,37,9645.235
